"geographicAreaM49","measuredElementSuaFbs","measuredItemFbsSua","timePointYears","Value","flagObservationStatus"
"894","5113","21313","2020",9179.132,"I"
"894","5113","21313","2021",9179.132,"I"
"894","5113","21313","2022",9179.132,"I"
"894","5113","21319.01","2014",1.2,"I"
"894","5113","21319.01","2015",0,"E"
"894","5113","21319.01","2016",0,"E"
"894","5113","21319.01","2017",0,"E"
"894","5113","21319.01","2018",5.604287,"E"
"894","5113","21319.01","2019",39.508928,"I"
"894","5113","21319.01","2020",39.508928,"I"
"894","5113","21319.01","2021",39.508928,"I"
"894","5113","21319.01","2022",39.508928,"I"
"894","5113","21321","2014",2.4,"I"
"894","5113","21321","2015",0,"E"
"894","5113","21321","2016",0,"E"
"894","5113","21321","2017",0,"E"
"894","5113","21321","2018",0,"E"
"894","5113","21321","2019",0,"I"
"894","5113","21321","2020",0,"I"
"894","5113","21321","2021",0,"I"
"894","5113","21321","2022",0,"I"
"894","5113","21329","2014",0,"I"
"894","5113","21329","2015",0,"I"
"894","5113","21329","2016",0,"I"
"894","5113","21329","2017",0,"I"
"894","5113","21329","2018",0,"I"
"894","5113","21329","2019",0,"I"
"894","5113","21329","2020",0,"I"
"894","5113","21329","2021",0,"I"
"894","5113","21329","2022",0,"I"
"894","5113","21330.90","2014",457,"I"
"894","5113","21330.90","2015",331.602303,"E"
"894","5113","21330.90","2016",340.818231,"E"
"894","5113","21330.90","2017",250.010835,"E"
"894","5113","21330.90","2018",131.153775,"E"
"894","5113","21330.90","2019",0,"I"
"894","5113","21330.90","2020",1477.640841,"I"
"894","5113","21330.90","2021",1958.869132,"I"
"894","5113","21330.90","2022",2732.530193,"E"
"894","5113","21340","2014",0,"I"
"894","5113","21340","2015",289.622624,"E"
"894","5113","21340","2016",469.214587,"E"
"894","5113","21340","2017",867.760873,"E"
"894","5113","21340","2018",867.760873,"E"
"894","5113","21340","2019",434.347545,"I"
"894","5113","21340","2020",0,"I"
"894","5113","21340","2021",0,"I"
"894","5113","21340","2022",0,"I"
"894","5113","21393.01","2014",1.936,"I"
"894","5113","21393.01","2015",38.537407,"E"
"894","5113","21393.01","2016",92.384555,"E"
"894","5113","21393.01","2017",89.890172,"E"
"894","5113","21393.01","2018",0,"E"
"894","5113","21393.01","2019",0,"I"
"894","5113","21393.01","2020",0,"I"
"894","5113","21393.01","2021",0,"I"
"894","5113","21393.01","2022",0,"I"
"894","5113","21393.90","2014",521.8,"I"
"894","5113","21393.90","2015",575.595135,"E"
"894","5113","21393.90","2016",706.68538,"E"
"894","5113","21393.90","2017",0,"E"
"894","5113","21393.90","2018",0,"E"
"894","5113","21393.90","2019",0,"I"
"894","5113","21393.90","2020",1976.002798,"I"
"894","5113","21393.90","2021",2855.09087,"I"
"894","5113","21393.90","2022",4097.751472,"E"
"894","5113","21397.01","2014",11.4,"I"
"894","5113","21397.01","2015",18.836382,"E"
"894","5113","21397.01","2016",13.050958,"E"
"894","5113","21397.01","2017",2.847813,"E"
"894","5113","21397.01","2018",0,"E"
"894","5113","21397.01","2019",0,"I"
"894","5113","21397.01","2020",0,"I"
"894","5113","21397.01","2021",0,"I"
"894","5113","21397.01","2022",0,"I"
"894","5113","21399.02","2014",23.6,"I"
"894","5113","21399.02","2015",3.994082,"E"
"894","5113","21399.02","2016",7.775678,"E"
"894","5113","21399.02","2017",0,"E"
"894","5113","21399.02","2018",0,"E"
"894","5113","21399.02","2019",0,"I"
"894","5113","21399.02","2020",85.638934,"I"
"894","5113","21399.02","2021",0,"I"
"894","5113","21399.02","2022",13.625102,"E"
"894","5113","21399.03","2014",5.6,"I"
"894","5113","21399.03","2015",16.591178,"E"
"894","5113","21399.03","2016",24.51399,"E"
"894","5113","21399.03","2017",25.780158,"E"
"894","5113","21399.03","2018",21.836124,"E"
"894","5113","21399.03","2019",15.429986,"I"
"894","5113","21399.03","2020",7.750015,"I"
"894","5113","21399.03","2021",7.750015,"I"
"894","5113","21399.03","2022",7.750015,"I"
"894","5113","21411","2014",16.2,"I"
"894","5113","21411","2015",8.179297,"E"
"894","5113","21411","2016",0,"E"
"894","5113","21411","2017",0,"E"
"894","5113","21411","2018",0,"E"
"894","5113","21411","2019",0,"I"
"894","5113","21411","2020",0,"I"
"894","5113","21411","2021",0,"I"
"894","5113","21411","2022",0,"I"
"894","5113","21412","2014",1.4,"I"
"894","5113","21412","2015",1.4,"I"
"894","5113","21412","2016",2.62452,"E"
"894","5113","21412","2017",3.958242,"E"
"894","5113","21412","2018",4.561091,"E"
"894","5113","21412","2019",4.635906,"I"
"894","5113","21412","2020",5.63737,"I"
"894","5113","21412","2021",6.070067,"I"
"894","5113","21412","2022",6.070067,"I"
"894","5113","21419.01","2014",0.8,"I"
"894","5113","21419.01","2015",0,"E"
"894","5113","21419.01","2016",0,"E"
"894","5113","21419.01","2017",0,"E"
"894","5113","21419.01","2018",0,"E"
"894","5113","21419.01","2019",0,"I"
"894","5113","21419.01","2020",0,"I"
"894","5113","21419.01","2021",0.006417,"I"
"894","5113","21419.01","2022",0.006417,"I"
"894","5113","21419.02","2014",0,"I"
"894","5113","21419.02","2015",0,"I"
"894","5113","21419.02","2016",0,"I"
"894","5113","21419.02","2017",0,"I"
"894","5113","21419.02","2018",0,"I"
"894","5113","21419.02","2019",0,"I"
"894","5113","21419.02","2020",6.285,"I"
"894","5113","21419.02","2021",6.285,"I"
"894","5113","21419.02","2022",4.641442,"E"
"894","5113","21419.91","2014",24.8,"I"
"894","5113","21419.91","2015",179.749862,"E"
"894","5113","21419.91","2016",263.900913,"E"
"894","5113","21419.91","2017",169.519711,"E"
"894","5113","21419.91","2018",256.912724,"E"
"894","5113","21419.91","2019",256.912724,"I"
"894","5113","21419.91","2020",170.21083,"I"
"894","5113","21419.91","2021",84.962157,"I"
"894","5113","21419.91","2022",0,"E"
"894","5113","21419.99","2014",0,"I"
"894","5113","21419.99","2015",0,"I"
"894","5113","21419.99","2016",51.10431,"E"
"894","5113","21419.99","2017",104.996945,"E"
"894","5113","21419.99","2018",113.64696,"E"
"894","5113","21419.99","2019",113.64696,"I"
"894","5113","21419.99","2020",150.327396,"I"
"894","5113","21419.99","2021",150.327396,"I"
"894","5113","21419.99","2022",150.327396,"I"
"894","5113","21421","2014",1e+05,"I"
"894","5113","21421","2015",90000,"E"
"894","5113","21421","2016",65000,"E"
"894","5113","21421","2017",55000,"E"
"894","5113","21421","2018",45000,"E"
"894","5113","21421","2019",35000,"I"
"894","5113","21421","2020",35000,"I"
"894","5113","21421","2021",35000,"I"
"894","5113","21421","2022",35000,"I"
"894","5113","21429.07","2014",9.6,"I"
"894","5113","21429.07","2015",20.01067,"E"
"894","5113","21429.07","2016",28.749158,"E"
"894","5113","21429.07","2017",116.83642,"E"
"894","5113","21429.07","2018",96.535555,"E"
"894","5113","21429.07","2019",86.052548,"I"
"894","5113","21429.07","2020",80.413312,"I"
"894","5113","21429.07","2021",80.413312,"I"
"894","5113","21429.07","2022",80.413312,"I"
"894","5113","21431.01","2014",0,"I"
"894","5113","21431.01","2015",0,"I"
"894","5113","21431.01","2016",0,"I"
"894","5113","21431.01","2017",0,"I"
"894","5113","21431.01","2018",0,"I"
"894","5113","21431.01","2019",0,"I"
"894","5113","21431.01","2020",1011.275183,"I"
"894","5113","21431.01","2021",1141.291158,"I"
"894","5113","21431.01","2022",1309.748211,"E"
"894","5113","21431.02","2014",0,"I"
"894","5113","21431.02","2015",0,"I"
"894","5113","21431.02","2016",0,"I"
"894","5113","21431.02","2017",0,"I"
"894","5113","21431.02","2018",0,"I"
"894","5113","21431.02","2019",0,"I"
"894","5113","21431.02","2020",0,"I"
"894","5113","21431.02","2021",0,"I"
"894","5113","21431.02","2022",0,"I"
"894","5113","21432","2014",9.2,"I"
"894","5113","21432","2015",1.637413,"E"
"894","5113","21432","2016",0,"E"
"894","5113","21432","2017",0,"E"
"894","5113","21432","2018",0,"E"
"894","5113","21432","2019",0,"I"
"894","5113","21432","2020",0,"I"
"894","5113","21432","2021",0,"I"
"894","5113","21432","2022",0,"I"
"894","5113","21432.01","2014",0,"I"
"894","5113","21432.01","2015",0,"I"
"894","5113","21432.01","2016",0,"I"
"894","5113","21432.01","2017",0,"I"
"894","5113","21432.01","2018",0,"I"
"894","5113","21432.01","2019",0,"I"
"894","5113","21432.01","2020",0,"I"
"894","5113","21432.01","2021",0,"I"
"894","5113","21432.01","2022",0,"I"
"894","5113","21433","2014",102.8,"I"
"894","5113","21433","2015",454.629046,"E"
"894","5113","21433","2016",686.526639,"E"
"894","5113","21433","2017",360.073239,"E"
"894","5113","21433","2018",566.751337,"E"
"894","5113","21433","2019",854.046754,"I"
"894","5113","21433","2020",1414.31017,"I"
"894","5113","21433","2021",1579.783294,"I"
"894","5113","21433","2022",1758.61628,"E"
"894","5113","21433.01","2014",0,"I"
"894","5113","21433.01","2015",0,"I"
"894","5113","21433.01","2016",0,"I"
"894","5113","21433.01","2017",0,"I"
"894","5113","21433.01","2018",0,"I"
"894","5113","21433.01","2019",0,"I"
"894","5113","21433.01","2020",0,"I"
"894","5113","21433.01","2021",0,"I"
"894","5113","21433.01","2022",0,"I"
"894","5113","21434","2014",56.2,"I"
"894","5113","21434","2015",321.593741,"E"
"894","5113","21434","2016",599.00544,"E"
"894","5113","21434","2017",951.86316,"E"
"894","5113","21434","2018",1645.948213,"E"
"894","5113","21434","2019",1593.576608,"I"
"894","5113","21434","2020",1593.576608,"I"
"894","5113","21434","2021",1593.576608,"I"
"894","5113","21434","2022",1593.576608,"I"
"894","5113","21435.01","2014",0,"I"
"894","5113","21435.01","2015",0,"I"
"894","5113","21435.01","2016",0,"I"
"894","5113","21435.01","2017",0,"I"
"894","5113","21435.01","2018",0,"I"
"894","5113","21435.01","2019",0,"I"
"894","5113","21435.01","2020",0,"I"
"894","5113","21435.01","2021",0,"I"
"894","5113","21435.01","2022",0,"I"
"894","5113","21435.02","2014",66.2,"I"
"894","5113","21435.02","2015",868.342268,"E"
"894","5113","21435.02","2016",1048.598392,"E"
"894","5113","21435.02","2017",1048.598392,"E"
"894","5113","21435.02","2018",906.406094,"E"
"894","5113","21435.02","2019",701.973856,"I"
"894","5113","21435.02","2020",730.975802,"I"
"894","5113","21435.02","2021",730.975802,"I"
"894","5113","21435.02","2022",730.975802,"I"
"894","5113","21439.01","2014",0,"I"
"894","5113","21439.01","2015",0,"I"
"894","5113","21439.01","2016",0,"I"
"894","5113","21439.01","2017",0,"I"
"894","5113","21439.01","2018",0,"I"
"894","5113","21439.01","2019",0,"I"
"894","5113","21439.01","2020",0,"I"
"894","5113","21439.01","2021",0,"I"
"894","5113","21439.01","2022",0,"I"
"894","5113","21439.02","2014",0,"I"
"894","5113","21439.02","2015",0,"I"
"894","5113","21439.02","2016",0,"I"
"894","5113","21439.02","2017",0,"I"
"894","5113","21439.02","2018",0,"I"
"894","5113","21439.02","2019",0,"I"
"894","5113","21439.02","2020",0,"I"
"894","5113","21439.02","2021",0,"I"
"894","5113","21439.02","2022",0,"I"
"894","5113","21439.03","2014",0,"I"
"894","5113","21439.03","2015",0,"I"
"894","5113","21439.03","2016",0,"I"
"894","5113","21439.03","2017",0,"I"
"894","5113","21439.03","2018",0,"I"
"894","5113","21439.03","2019",0,"I"
"894","5113","21439.03","2020",0,"I"
"894","5113","21439.03","2021",0,"I"
"894","5113","21439.03","2022",0,"I"
"894","5113","21439.04","2014",121.4,"I"
"894","5113","21439.04","2015",274.48724,"E"
"894","5113","21439.04","2016",301.372044,"E"
"894","5113","21439.04","2017",0,"E"
"894","5113","21439.04","2018",0,"E"
"894","5113","21439.04","2019",0,"I"
"894","5113","21439.04","2020",0,"I"
"894","5113","21439.04","2021",0,"I"
"894","5113","21439.04","2022",0,"I"
"894","5113","21439.05","2014",0,"I"
"894","5113","21439.05","2015",0,"I"
"894","5113","21439.05","2016",0,"I"
"894","5113","21439.05","2017",0,"I"
"894","5113","21439.05","2018",0,"I"
"894","5113","21439.05","2019",0,"I"
"894","5113","21439.05","2020",0,"I"
"894","5113","21439.05","2021",0,"I"
"894","5113","21439.05","2022",0,"I"
"894","5113","21439.08","2014",0,"I"
"894","5113","21439.08","2015",0,"I"
"894","5113","21439.08","2016",0,"I"
"894","5113","21439.08","2017",0,"I"
"894","5113","21439.08","2018",0,"I"
"894","5113","21439.08","2019",0,"I"
"894","5113","21439.08","2020",0,"I"
"894","5113","21439.08","2021",0,"I"
"894","5113","21439.08","2022",0,"I"
"894","5113","21439.9","2014",993.2,"I"
"894","5113","21439.9","2015",8464.209606,"E"
"894","5113","21439.9","2016",16462.641332,"E"
"894","5113","21439.9","2017",16462.641332,"E"
"894","5113","21439.9","2018",21176.64412,"E"
"894","5113","21439.9","2019",38801.08262,"I"
"894","5113","21439.9","2020",38801.08262,"I"
"894","5113","21439.9","2021",29092.823749,"I"
"894","5113","21439.9","2022",0,"E"
"894","5113","21491","2014",9.6,"I"
"894","5113","21491","2015",38.188376,"E"
"894","5113","21491","2016",196.976352,"E"
"894","5113","21491","2017",196.976352,"E"
"894","5113","21491","2018",196.976352,"E"
"894","5113","21491","2019",196.976352,"I"
"894","5113","21491","2020",196.976352,"I"
"894","5113","21491","2021",196.976352,"I"
"894","5113","21491","2022",196.976352,"I"
"894","5113","21495.01","2014",0,"I"
"894","5113","21495.01","2015",0,"I"
"894","5113","21495.01","2016",0,"I"
"894","5113","21495.01","2017",0,"I"
"894","5113","21495.01","2018",0,"I"
"894","5113","21495.01","2019",0,"I"
"894","5113","21495.01","2020",0,"I"
"894","5113","21495.01","2021",0,"I"
"894","5113","21495.01","2022",0,"I"
"894","5113","21523","2014",54.8,"I"
"894","5113","21523","2015",54.8,"I"
"894","5113","21523","2016",54.8,"I"
"894","5113","21523","2017",54.8,"I"
"894","5113","21523","2018",54.8,"I"
"894","5113","21523","2019",54.8,"I"
"894","5113","21523","2020",54.8,"I"
"894","5113","21523","2021",54.8,"I"
"894","5113","21523","2022",54.8,"I"
"894","5113","21529.02","2014",145.4,"I"
"894","5113","21529.02","2015",145.4,"I"
"894","5113","21529.02","2016",145.4,"I"
"894","5113","21529.02","2017",145.4,"I"
"894","5113","21529.02","2018",145.4,"I"
"894","5113","21529.02","2019",145.4,"I"
"894","5113","21529.02","2020",145.4,"I"
"894","5113","21529.02","2021",145.4,"I"
"894","5113","21529.02","2022",145.4,"I"
"894","5113","21529.03","2014",0,"I"
"894","5113","21529.03","2015",0,"I"
"894","5113","21529.03","2016",0,"I"
"894","5113","21529.03","2017",0,"I"
"894","5113","21529.03","2018",0,"I"
"894","5113","21529.03","2019",0,"I"
"894","5113","21529.03","2020",0,"I"
"894","5113","21529.03","2021",0,"I"
"894","5113","21529.03","2022",0,"I"
"894","5113","2161","2014",15000,"I"
"894","5113","2161","2015",15000,"E"
"894","5113","2161","2016",0,"E"
"894","5113","2161","2017",0,"E"
"894","5113","2161","2018",0,"E"
"894","5113","2161","2019",0,"I"
"894","5113","2161","2020",0,"I"
"894","5113","2161","2021",0,"I"
"894","5113","2161","2022",0,"I"
"894","5113","2162","2014",721,"I"
"894","5113","2162","2015",0,"E"
"894","5113","2162","2016",0,"E"
"894","5113","2162","2017",0,"E"
"894","5113","2162","2018",0,"E"
"894","5113","2162","2019",0,"I"
"894","5113","2162","2020",0,"I"
"894","5113","2162","2021",0,"I"
"894","5113","2162","2022",0,"I"
"894","5113","21631.01","2014",0,"I"
"894","5113","21631.01","2015",6462.993458,"E"
"894","5113","21631.01","2016",11839.411045,"E"
"894","5113","21631.01","2017",26009.441904,"E"
"894","5113","21631.01","2018",41570.267386,"E"
"894","5113","21631.01","2019",41570.267386,"I"
"894","5113","21631.01","2020",41570.267386,"I"
"894","5113","21631.01","2021",41570.267386,"I"
"894","5113","21631.01","2022",41570.267386,"I"
"894","5113","21641.01","2014",1.8,"I"
"894","5113","21641.01","2015",14.767418,"E"
"894","5113","21641.01","2016",6.105761,"E"
"894","5113","21641.01","2017",0,"E"
"894","5113","21641.01","2018",0,"E"
"894","5113","21641.01","2019",0,"I"
"894","5113","21641.01","2020",0,"I"
"894","5113","21641.01","2021",0,"I"
"894","5113","21641.01","2022",0,"I"
"894","5113","2165","2014",33000,"I"
"894","5113","2165","2015",26942.263203,"E"
"894","5113","2165","2016",26942.263203,"E"
"894","5113","2165","2017",26942.263203,"E"
"894","5113","2165","2018",19447.576588,"E"
"894","5113","2165","2019",12176.944973,"I"
"894","5113","2165","2020",21071.367642,"I"
"894","5113","2165","2021",20037.54367,"I"
"894","5113","2165","2022",19877.784948,"E"
"894","5113","2166","2014",42.8,"I"
"894","5113","2166","2015",0,"E"
"894","5113","2166","2016",0,"E"
"894","5113","2166","2017",0,"E"
"894","5113","2166","2018",0,"E"
"894","5113","2166","2019",0,"I"
"894","5113","2166","2020",9.858177,"I"
"894","5113","2166","2021",10.968377,"I"
"894","5113","2166","2022",18.486803,"E"
"894","5113","2167","2014",30.4,"I"
"894","5113","2167","2015",100.177614,"E"
"894","5113","2167","2016",93.662252,"E"
"894","5113","2167","2017",64.916196,"E"
"894","5113","2167","2018",39.519587,"E"
"894","5113","2167","2019",0,"I"
"894","5113","2167","2020",45.870478,"I"
"894","5113","2167","2021",45.870478,"I"
"894","5113","2167","2022",45.870478,"I"
"894","5113","21673","2014",0,"I"
"894","5113","21673","2015",0,"I"
"894","5113","21673","2016",0,"I"
"894","5113","21673","2017",29.0035,"E"
"894","5113","21673","2018",29.0035,"E"
"894","5113","21673","2019",29.0035,"I"
"894","5113","21673","2020",29.0035,"I"
"894","5113","21673","2021",29.0035,"I"
"894","5113","21673","2022",29.0035,"I"
"894","5113","2168","2014",14600,"I"
"894","5113","2168","2015",14659.28472,"E"
"894","5113","2168","2016",14659.28472,"E"
"894","5113","2168","2017",14659.28472,"E"
"894","5113","2168","2018",10482.223928,"E"
"894","5113","2168","2019",5682.339913,"I"
"894","5113","2168","2020",764.46986,"I"
"894","5113","2168","2021",764.46986,"I"
"894","5113","2168","2022",764.46986,"E"
"894","5113","21691.02","2014",1.4,"I"
"894","5113","21691.02","2015",15.257086,"E"
"894","5113","21691.02","2016",27.854986,"E"
"894","5113","21691.02","2017",33.61094,"E"
"894","5113","21691.02","2018",25.882578,"E"
"894","5113","21691.02","2019",17.615786,"I"
"894","5113","21691.02","2020",15.853993,"I"
"894","5113","21691.02","2021",15.853993,"I"
"894","5113","21691.02","2022",15.853993,"I"
"894","5113","21691.04","2014",0.4,"I"
"894","5113","21691.04","2015",0.4,"I"
"894","5113","21691.04","2016",0.4,"I"
"894","5113","21691.04","2017",0.4,"I"
"894","5113","21691.04","2018",0.4,"I"
"894","5113","21691.04","2019",0.4,"I"
"894","5113","21691.04","2020",0.4,"I"
"894","5113","21691.04","2021",0.4,"I"
"894","5113","21691.04","2022",0.4,"I"
"894","5113","21691.06","2014",0,"I"
"894","5113","21691.06","2015",0,"I"
"894","5113","21691.06","2016",0,"I"
"894","5113","21691.06","2017",0,"I"
"894","5113","21691.06","2018",0,"I"
"894","5113","21691.06","2019",0,"I"
"894","5113","21691.06","2020",0,"I"
"894","5113","21691.06","2021",0,"I"
"894","5113","21691.06","2022",0,"I"
"894","5113","21691.07","2014",0.8,"I"
"894","5113","21691.07","2015",0.300172,"E"
"894","5113","21691.07","2016",0.54999,"E"
"894","5113","21691.07","2017",0,"E"
"894","5113","21691.07","2018",0,"E"
"894","5113","21691.07","2019",0,"I"
"894","5113","21691.07","2020",0,"I"
"894","5113","21691.07","2021",0,"I"
"894","5113","21691.07","2022",0,"I"
"894","5113","21691.12","2014",3.6,"I"
"894","5113","21691.12","2015",3.6,"I"
"894","5113","21691.12","2016",3.6,"I"
"894","5113","21691.12","2017",3.6,"I"
"894","5113","21691.12","2018",3.6,"I"
"894","5113","21691.12","2019",3.6,"I"
"894","5113","21691.12","2020",0,"I"
"894","5113","21691.12","2021",0,"I"
"894","5113","21691.12","2022",0,"I"
"894","5113","21691.14","2014",5,"I"
"894","5113","21691.14","2015",14.851818,"E"
"894","5113","21691.14","2016",2.314227,"E"
"894","5113","21691.14","2017",67.157442,"E"
"894","5113","21691.14","2018",76.358722,"E"
"894","5113","21691.14","2019",177.898391,"I"
"894","5113","21691.14","2020",451.657281,"I"
"894","5113","21691.14","2021",736.676015,"I"
"894","5113","21691.14","2022",1270.172843,"E"
"894","5113","21691.90","2014",0,"I"
"894","5113","21691.90","2015",1256.460295,"E"
"894","5113","21691.90","2016",1256.460295,"E"
"894","5113","21691.90","2017",1023.398471,"E"
"894","5113","21691.90","2018",751.396859,"E"
"894","5113","21691.90","2019",633.974294,"I"
"894","5113","21691.90","2020",364.682618,"I"
"894","5113","21691.90","2021",0,"I"
"894","5113","21691.90","2022",0,"I"
"894","5113","21693.02","2014",0,"I"
"894","5113","21693.02","2015",0,"I"
"894","5113","21693.02","2016",0,"I"
"894","5113","21693.02","2017",0,"I"
"894","5113","21693.02","2018",0,"I"
"894","5113","21693.02","2019",0,"I"
"894","5113","21693.02","2020",0,"I"
"894","5113","21693.02","2021",0,"I"
"894","5113","21693.02","2022",0,"I"
"894","5113","21700.01","2014",0,"I"
"894","5113","21700.01","2015",0,"I"
"894","5113","21700.01","2016",0,"I"
"894","5113","21700.01","2017",0,"I"
"894","5113","21700.01","2018",0,"I"
"894","5113","21700.01","2019",0,"I"
"894","5113","21700.01","2020",0,"I"
"894","5113","21700.01","2021",0,"I"
"894","5113","21700.01","2022",0,"I"
"894","5113","21700.02","2014",1461.8,"I"
"894","5113","21700.02","2015",1834.1638,"E"
"894","5113","21700.02","2016",1815.515271,"E"
"894","5113","21700.02","2017",0,"E"
"894","5113","21700.02","2018",0,"E"
"894","5113","21700.02","2019",0,"I"
"894","5113","21700.02","2020",0,"I"
"894","5113","21700.02","2021",0,"I"
"894","5113","21700.02","2022",0,"I"
"894","5113","21800","2014",0,"I"
"894","5113","21800","2015",277.798012,"E"
"894","5113","21800","2016",957.978057,"E"
"894","5113","21800","2017",2764.135834,"E"
"894","5113","21800","2018",1399.466034,"E"
"894","5113","21800","2019",28.174034,"I"
"894","5113","21800","2020",0,"I"
"894","5113","21800","2021",0,"I"
"894","5113","21800","2022",0,"I"
"894","5113","21910.03","2014",0,"I"
"894","5113","21910.03","2015",0,"I"
"894","5113","21910.03","2016",0,"I"
"894","5113","21910.03","2017",60000,"E"
"894","5113","21910.03","2018",60000,"E"
"894","5113","21910.03","2019",0,"I"
"894","5113","21910.03","2020",0,"I"
"894","5113","21910.03","2021",0,"I"
"894","5113","21910.03","2022",0,"I"
"894","5113","21910.15","2014",0,"I"
"894","5113","21910.15","2015",0,"I"
"894","5113","21910.15","2016",0,"I"
"894","5113","21910.15","2017",0,"I"
"894","5113","21910.15","2018",0,"I"
"894","5113","21910.15","2019",0,"I"
"894","5113","21910.15","2020",0,"I"
"894","5113","21910.15","2021",0,"I"
"894","5113","21910.15","2022",0,"I"
"894","5113","21920","2014",0,"I"
"894","5113","21920","2015",0,"I"
"894","5113","21920","2016",0,"I"
"894","5113","21920","2017",0,"I"
"894","5113","21920","2018",0,"I"
"894","5113","21920","2019",0,"I"
"894","5113","21920","2020",0,"I"
"894","5113","21920","2021",0,"I"
"894","5113","21920","2022",0,"I"
"894","5113","21932.02","2014",0,"I"
"894","5113","21932.02","2015",0,"I"
"894","5113","21932.02","2016",0,"I"
"894","5113","21932.02","2017",0,"I"
"894","5113","21932.02","2018",0,"I"
"894","5113","21932.02","2019",0,"I"
"894","5113","21932.02","2020",0,"I"
"894","5113","21932.02","2021",0,"I"
"894","5113","21932.02","2022",0,"I"
"894","5113","22120","2014",0,"I"
"894","5113","22120","2015",0,"I"
"894","5113","22120","2016",0,"I"
"894","5113","22120","2017",0,"I"
"894","5113","22120","2018",0,"I"
"894","5113","22120","2019",0,"I"
"894","5113","22120","2020",0,"I"
"894","5113","22120","2021",0,"I"
"894","5113","22120","2022",0,"I"
"894","5113","22130.02","2014",67.6,"I"
"894","5113","22130.02","2015",85.998658,"E"
"894","5113","22130.02","2016",0,"E"
"894","5113","22130.02","2017",0,"E"
"894","5113","22130.02","2018",0,"E"
"894","5113","22130.02","2019",0,"I"
"894","5113","22130.02","2020",0,"I"
"894","5113","22130.02","2021",0,"I"
"894","5113","22130.02","2022",0,"I"
"894","5113","22130.03","2014",0,"I"
"894","5113","22130.03","2015",0,"I"
"894","5113","22130.03","2016",0,"I"
"894","5113","22130.03","2017",0,"I"
"894","5113","22130.03","2018",0,"I"
"894","5113","22130.03","2019",0,"I"
"894","5113","22130.03","2020",0,"I"
"894","5113","22130.03","2021",0,"I"
"894","5113","22130.03","2022",0,"I"
"894","5113","22211","2014",0,"I"
"894","5113","22211","2015",186.775314,"E"
"894","5113","22211","2016",875.109443,"E"
"894","5113","22211","2017",780.335438,"E"
"894","5113","22211","2018",780.335438,"E"
"894","5113","22211","2019",2986.346441,"I"
"894","5113","22211","2020",2725.155567,"I"
"894","5113","22211","2021",2628.733989,"I"
"894","5113","22211","2022",2445.745539,"E"
"894","5113","22212","2014",289,"I"
"894","5113","22212","2015",269.930283,"E"
"894","5113","22212","2016",0,"E"
"894","5113","22212","2017",0,"E"
"894","5113","22212","2018",0,"E"
"894","5113","22212","2019",0,"I"
"894","5113","22212","2020",0,"I"
"894","5113","22212","2021",0,"I"
"894","5113","22212","2022",0,"I"
"894","5113","22221.01","2014",0,"I"
"894","5113","22221.01","2015",0,"I"
"894","5113","22221.01","2016",0,"I"
"894","5113","22221.01","2017",0,"I"
"894","5113","22221.01","2018",0,"I"
"894","5113","22221.01","2019",286.595026,"I"
"894","5113","22221.01","2020",286.31152,"I"
"894","5113","22221.01","2021",286.31152,"I"
"894","5113","22221.01","2022",340.430668,"E"
"894","5113","22221.02","2014",0,"I"
"894","5113","22221.02","2015",0,"I"
"894","5113","22221.02","2016",0,"I"
"894","5113","22221.02","2017",0,"I"
"894","5113","22221.02","2018",0,"I"
"894","5113","22221.02","2019",0,"I"
"894","5113","22221.02","2020",0,"I"
"894","5113","22221.02","2021",0,"I"
"894","5113","22221.02","2022",0,"I"
"894","5113","22222.01","2014",0,"I"
"894","5113","22222.01","2015",129.209471,"E"
"894","5113","22222.01","2016",289.992851,"E"
"894","5113","22222.01","2017",379.122265,"E"
"894","5113","22222.01","2018",391.803552,"E"
"894","5113","22222.01","2019",517.114766,"I"
"894","5113","22222.01","2020",508.546762,"I"
"894","5113","22222.01","2021",508.546762,"I"
"894","5113","22222.01","2022",508.546762,"I"
"894","5113","22222.02","2014",0,"I"
"894","5113","22222.02","2015",0,"I"
"894","5113","22222.02","2016",0,"I"
"894","5113","22222.02","2017",0,"I"
"894","5113","22222.02","2018",0,"I"
"894","5113","22222.02","2019",0,"I"
"894","5113","22222.02","2020",0,"I"
"894","5113","22222.02","2021",0,"I"
"894","5113","22222.02","2022",0,"I"
"894","5113","22230.04","2014",0,"I"
"894","5113","22230.04","2015",11.09595,"E"
"894","5113","22230.04","2016",36.292061,"E"
"894","5113","22230.04","2017",5.085451,"E"
"894","5113","22230.04","2018",51.899194,"E"
"894","5113","22230.04","2019",76.667517,"I"
"894","5113","22230.04","2020",419.807952,"I"
"894","5113","22230.04","2021",677.952218,"I"
"894","5113","22230.04","2022",861.611426,"E"
"894","5113","22260","2014",27.4,"I"
"894","5113","22260","2015",27.4,"I"
"894","5113","22260","2016",27.4,"I"
"894","5113","22260","2017",27.4,"I"
"894","5113","22260","2018",27.4,"I"
"894","5113","22260","2019",27.4,"I"
"894","5113","22260","2020",27.4,"I"
"894","5113","22260","2021",27.4,"I"
"894","5113","22260","2022",27.4,"I"
"894","5113","23120.90","2014",0,"I"
"894","5113","23120.90","2015",0,"I"
"894","5113","23120.90","2016",0,"I"
"894","5113","23120.90","2017",0,"I"
"894","5113","23120.90","2018",0,"I"
