"geographicAreaM49","measuredElement","measuredItemCPC","timePointYearsSP","Value"
894,684,"01221",2019,0.1
894,684,"01221",2020,0.1
894,684,"01221",2021,0.1
894,684,"01221",2022,0.1
894,684,"01229",2014,0.1
894,684,"01229",2015,0.1
894,684,"01229",2016,0.1
894,684,"01229",2017,0.1
894,684,"01229",2018,0.1
894,684,"01229",2019,0.1
894,684,"01229",2020,0.1
894,684,"01229",2021,0.1
894,684,"01229",2022,0.1
894,684,"01231",2014,0.4
894,684,"01231",2015,0.4
894,684,"01231",2016,0.4
894,684,"01231",2017,0.4
894,684,"01231",2018,0.4
894,684,"01231",2019,0.4
894,684,"01231",2020,0.4
894,684,"01231",2021,0.4
894,684,"01231",2022,0.4
894,684,"01232",2014,0.1
894,684,"01232",2015,0.1
894,684,"01232",2016,0.1
894,684,"01232",2017,0.1
894,684,"01232",2018,0.1
894,684,"01232",2019,0.1
894,684,"01232",2020,0.1
894,684,"01232",2021,0.1
894,684,"01232",2022,0.1
894,684,"01233",2014,0.2
894,684,"01233",2015,0.2
894,684,"01233",2016,0.2
894,684,"01233",2017,0.2
894,684,"01233",2018,0.2
894,684,"01233",2019,0.2
894,684,"01233",2020,0.2
894,684,"01233",2021,0.2
894,684,"01233",2022,0.2
894,684,"01234",2014,0.2
894,684,"01234",2015,0.2
894,684,"01234",2016,0.2
894,684,"01234",2017,0.2
894,684,"01234",2018,0.2
894,684,"01234",2019,0.2
894,684,"01234",2020,0.2
894,684,"01234",2021,0.2
894,684,"01234",2022,0.2
894,684,"01235",2014,0.2
894,684,"01235",2015,0.2
894,684,"01235",2016,0.2
894,684,"01235",2017,0.2
894,684,"01235",2018,0.2
894,684,"01235",2019,0.2
894,684,"01235",2020,0.2
894,684,"01235",2021,0.2
894,684,"01235",2022,0.2
894,684,"01239.01",2014,0.2
894,684,"01239.01",2015,0.2
894,684,"01239.01",2016,0.2
894,684,"01239.01",2017,0.2
894,684,"01239.01",2018,0.2
894,684,"01239.01",2019,0.2
894,684,"01239.01",2020,0.2
894,684,"01239.01",2021,0.2
894,684,"01239.01",2022,0.2
894,684,"01241.01",2014,0.2
894,684,"01241.01",2015,0.2
894,684,"01241.01",2016,0.2
894,684,"01241.01",2017,0.2
894,684,"01241.01",2018,0.2
894,684,"01241.01",2019,0.2
894,684,"01241.01",2020,0.2
894,684,"01241.01",2021,0.2
894,684,"01241.01",2022,0.2
894,684,"01241.90",2014,0.4
894,684,"01241.90",2015,0.4
894,684,"01241.90",2016,0.4
894,684,"01241.90",2017,0.4
894,684,"01241.90",2018,0.4
894,684,"01241.90",2019,0.4
894,684,"01241.90",2020,0.4
894,684,"01241.90",2021,0.4
894,684,"01241.90",2022,0.4
894,684,"01242",2014,0.3
894,684,"01242",2015,0.3
894,684,"01242",2016,0.3
894,684,"01242",2017,0.3
894,684,"01242",2018,0.3
894,684,"01242",2019,0.3
894,684,"01242",2020,0.3
894,684,"01242",2021,0.3
894,684,"01242",2022,0.3
894,684,"01243",2014,0.5
894,684,"01243",2015,0.5
894,684,"01243",2016,0.5
894,684,"01243",2017,0.5
894,684,"01243",2018,0.5
894,684,"01243",2019,0.5
894,684,"01243",2020,0.5
894,684,"01243",2021,0.5
894,684,"01243",2022,0.5
894,684,"01251",2014,0.2
894,684,"01251",2015,0.2
894,684,"01251",2016,0.2
894,684,"01251",2017,0.2
894,684,"01251",2018,0.2
894,684,"01251",2019,0.2
894,684,"01251",2020,0.2
894,684,"01251",2021,0.2
894,684,"01251",2022,0.2
894,684,"01252",2014,0.8
894,684,"01252",2015,0.8
894,684,"01252",2016,0.8
894,684,"01252",2017,0.8
894,684,"01252",2018,0.8
894,684,"01252",2019,0.8
894,684,"01252",2020,0.8
894,684,"01252",2021,0.8
894,684,"01252",2022,0.8
894,684,"01253.01",2014,0.2
894,684,"01253.01",2015,0.2
894,684,"01253.01",2016,0.2
894,684,"01253.01",2017,0.2
894,684,"01253.01",2018,0.2
894,684,"01253.01",2019,0.2
894,684,"01253.01",2020,0.2
894,684,"01253.01",2021,0.2
894,684,"01253.01",2022,0.2
894,684,"01253.02",2014,0.1
894,684,"01253.02",2015,0.1
894,684,"01253.02",2016,0.1
894,684,"01253.02",2017,0.1
894,684,"01253.02",2018,0.1
894,684,"01253.02",2019,0.1
894,684,"01253.02",2020,0.1
894,684,"01253.02",2021,0.1
894,684,"01253.02",2022,0.1
894,684,"01254",2014,0.3
894,684,"01254",2015,0.3
894,684,"01254",2016,0.3
894,684,"01254",2017,0.3
894,684,"01254",2018,0.3
894,684,"01254",2019,0.3
894,684,"01254",2020,0.3
894,684,"01254",2021,0.3
894,684,"01254",2022,0.3
894,684,"01270",2014,0.4
894,684,"01270",2015,0.4
894,684,"01270",2016,0.4
894,684,"01270",2017,0.4
894,684,"01270",2018,0.4
894,684,"01270",2019,0.4
894,684,"01270",2020,0.4
894,684,"01270",2021,0.4
894,684,"01270",2022,0.4
894,684,"01290.01",2014,1.4
894,684,"01290.01",2015,1.4
894,684,"01290.01",2016,1.4
894,684,"01290.01",2017,1.4
894,684,"01290.01",2018,1.4
894,684,"01290.01",2019,1.4
894,684,"01290.01",2020,1.4
894,684,"01290.01",2021,1.4
894,684,"01290.01",2022,1.4
894,684,"01290.90",2014,0.4
894,684,"01290.90",2015,0.4
894,684,"01290.90",2016,0.4
894,684,"01290.90",2017,0.4
894,684,"01290.90",2018,0.4
894,684,"01290.90",2019,0.4
894,684,"01290.90",2020,0.4
894,684,"01290.90",2021,0.4
894,684,"01290.90",2022,0.4
894,684,"01311",2014,15.9
894,684,"01311",2015,15.9
894,684,"01311",2016,15.9
894,684,"01311",2017,15.9
894,684,"01311",2018,15.9
894,684,"01311",2019,15.9
894,684,"01311",2020,15.9
894,684,"01311",2021,15.9
894,684,"01311",2022,15.9
894,684,"01312",2014,0.2
894,684,"01312",2015,0.2
894,684,"01312",2016,0.2
894,684,"01312",2017,0.2
894,684,"01312",2018,0.2
894,684,"01312",2019,0.2
894,684,"01312",2020,0.2
894,684,"01312",2021,0.2
894,684,"01312",2022,0.2
894,684,"01313",2014,0.5
894,684,"01313",2015,0.5
894,684,"01313",2016,0.5
894,684,"01313",2017,0.5
894,684,"01313",2018,0.5
894,684,"01313",2019,0.5
894,684,"01313",2020,0.5
894,684,"01313",2021,0.5
894,684,"01313",2022,0.5
894,684,"01314",2014,0.3
894,684,"01314",2015,0.3
894,684,"01314",2016,0.3
894,684,"01314",2017,0.3
894,684,"01314",2018,0.3
894,684,"01314",2019,0.3
894,684,"01314",2020,0.3
894,684,"01314",2021,0.3
894,684,"01314",2022,0.3
894,684,"01315",2014,0.4
894,684,"01315",2015,0.4
894,684,"01315",2016,0.4
894,684,"01315",2017,0.4
894,684,"01315",2018,0.4
894,684,"01315",2019,0.4
894,684,"01315",2020,0.4
894,684,"01315",2021,0.4
894,684,"01315",2022,0.4
894,684,"01316",2014,0.4
894,684,"01316",2015,0.4
894,684,"01316",2016,0.4
894,684,"01316",2017,0.4
894,684,"01316",2018,0.4
894,684,"01316",2019,0.4
894,684,"01316",2020,0.4
894,684,"01316",2021,0.4
894,684,"01316",2022,0.4
894,684,"01317",2014,0.2
894,684,"01317",2015,0.2
894,684,"01317",2016,0.2
894,684,"01317",2017,0.2
894,684,"01317",2018,0.2
894,684,"01317",2019,0.2
894,684,"01317",2020,0.2
894,684,"01317",2021,0.2
894,684,"01317",2022,0.2
894,684,"01318",2014,0.2
894,684,"01318",2015,0.2
894,684,"01318",2016,0.2
894,684,"01318",2017,0.2
894,684,"01318",2018,0.2
894,684,"01318",2019,0.2
894,684,"01318",2020,0.2
894,684,"01318",2021,0.2
894,684,"01318",2022,0.2
894,684,"01319",2014,0.7
894,684,"01319",2015,0.7
894,684,"01319",2016,0.7
894,684,"01319",2017,0.7
894,684,"01319",2018,0.7
894,684,"01319",2019,0.7
894,684,"01319",2020,0.7
894,684,"01319",2021,0.7
894,684,"01319",2022,0.7
894,684,"01321",2014,0.2
894,684,"01321",2015,0.2
894,684,"01321",2016,0.2
894,684,"01321",2017,0.2
894,684,"01321",2018,0.2
894,684,"01321",2019,0.2
894,684,"01321",2020,0.2
894,684,"01321",2021,0.2
894,684,"01321",2022,0.2
894,684,"01322",2014,0.5
894,684,"01322",2015,0.5
894,684,"01322",2016,0.5
894,684,"01322",2017,0.5
894,684,"01322",2018,0.5
894,684,"01322",2019,0.5
894,684,"01322",2020,0.5
894,684,"01322",2021,0.5
894,684,"01322",2022,0.5
894,684,"01323",2014,0.1
894,684,"01323",2015,0.1
894,684,"01323",2016,0.1
894,684,"01323",2017,0.1
894,684,"01323",2018,0.1
894,684,"01323",2019,0.1
894,684,"01323",2020,0.1
894,684,"01323",2021,0.1
894,684,"01323",2022,0.1
894,684,"01324",2014,0.1
894,684,"01324",2015,0.1
894,684,"01324",2016,0.1
894,684,"01324",2017,0.1
894,684,"01324",2018,0.1
894,684,"01324",2019,0.1
894,684,"01324",2020,0.1
894,684,"01324",2021,0.1
894,684,"01324",2022,0.1
894,684,"01329",2014,1
894,684,"01329",2015,1
894,684,"01329",2016,1
894,684,"01329",2017,1
894,684,"01329",2018,1
894,684,"01329",2019,1
894,684,"01329",2020,1
894,684,"01329",2021,1
894,684,"01329",2022,1
894,684,"01330",2014,0.2
894,684,"01330",2015,0.2
894,684,"01330",2016,0.2
894,684,"01330",2017,0.2
894,684,"01330",2018,0.2
894,684,"01330",2019,0.2
894,684,"01330",2020,0.2
894,684,"01330",2021,0.2
894,684,"01330",2022,0.2
894,684,"01341",2014,0.4
894,684,"01341",2015,0.4
894,684,"01341",2016,0.4
894,684,"01341",2017,0.4
894,684,"01341",2018,0.4
894,684,"01341",2019,0.4
894,684,"01341",2020,0.4
894,684,"01341",2021,0.4
894,684,"01341",2022,0.4
894,684,"01342.01",2014,0.2
894,684,"01342.01",2015,0.2
894,684,"01342.01",2016,0.2
894,684,"01342.01",2017,0.2
894,684,"01342.01",2018,0.2
894,684,"01342.01",2019,0.2
894,684,"01342.01",2020,0.2
894,684,"01342.01",2021,0.2
894,684,"01342.01",2022,0.2
894,684,"01342.02",2014,0.1
894,684,"01342.02",2015,0.1
894,684,"01342.02",2016,0.1
894,684,"01342.02",2017,0.1
894,684,"01342.02",2018,0.1
894,684,"01342.02",2019,0.1
894,684,"01342.02",2020,0.1
894,684,"01342.02",2021,0.1
894,684,"01342.02",2022,0.1
894,684,"01343",2014,0.3
894,684,"01343",2015,0.3
894,684,"01343",2016,0.3
894,684,"01343",2017,0.3
894,684,"01343",2018,0.3
894,684,"01343",2019,0.3
894,684,"01343",2020,0.3
894,684,"01343",2021,0.3
894,684,"01343",2022,0.3
894,684,"01344.01",2014,0.3
894,684,"01344.01",2015,0.3
894,684,"01344.01",2016,0.3
894,684,"01344.01",2017,0.3
894,684,"01344.01",2018,0.3
894,684,"01344.01",2019,0.3
894,684,"01344.01",2020,0.3
894,684,"01344.01",2021,0.3
894,684,"01344.01",2022,0.3
894,684,"01344.02",2014,0.2
894,684,"01344.02",2015,0.2
894,684,"01344.02",2016,0.2
894,684,"01344.02",2017,0.2
894,684,"01344.02",2018,0.2
894,684,"01344.02",2019,0.2
894,684,"01344.02",2020,0.2
894,684,"01344.02",2021,0.2
894,684,"01344.02",2022,0.2
894,684,"01345",2014,0.3
894,684,"01345",2015,0.3
894,684,"01345",2016,0.3
894,684,"01345",2017,0.3
894,684,"01345",2018,0.3
894,684,"01345",2019,0.3
894,684,"01345",2020,0.3
894,684,"01345",2021,0.3
894,684,"01345",2022,0.3
894,684,"01346",2014,0.4
894,684,"01346",2015,0.4
894,684,"01346",2016,0.4
894,684,"01346",2017,0.4
894,684,"01346",2018,0.4
894,684,"01346",2019,0.4
894,684,"01346",2020,0.4
894,684,"01346",2021,0.4
894,684,"01346",2022,0.4
894,684,"01349.10",2014,0.2
894,684,"01349.10",2015,0.2
894,684,"01349.10",2016,0.2
894,684,"01349.10",2017,0.2
894,684,"01349.10",2018,0.2
894,684,"01349.10",2019,0.2
894,684,"01349.10",2020,0.2
894,684,"01349.10",2021,0.2
894,684,"01349.10",2022,0.2
894,684,"01349.20",2014,0.3
894,684,"01349.20",2015,0.3
894,684,"01349.20",2016,0.3
894,684,"01349.20",2017,0.3
894,684,"01349.20",2018,0.3
894,684,"01349.20",2019,0.3
894,684,"01349.20",2020,0.3
894,684,"01349.20",2021,0.3
894,684,"01349.20",2022,0.3
894,684,"01351.01",2014,0.6
894,684,"01351.01",2015,0.6
894,684,"01351.01",2016,0.6
894,684,"01351.01",2017,0.6
894,684,"01351.01",2018,0.6
894,684,"01351.01",2019,0.6
894,684,"01351.01",2020,0.6
894,684,"01351.01",2021,0.6
894,684,"01351.01",2022,0.6
894,684,"01351.02",2014,0.5
894,684,"01351.02",2015,0.5
894,684,"01351.02",2016,0.5
894,684,"01351.02",2017,0.5
894,684,"01351.02",2018,0.5
894,684,"01351.02",2019,0.5
894,684,"01351.02",2020,0.5
894,684,"01351.02",2021,0.5
894,684,"01351.02",2022,0.5
894,684,"01352",2014,0.5
894,684,"01352",2015,0.5
894,684,"01352",2016,0.5
894,684,"01352",2017,0.5
894,684,"01352",2018,0.5
894,684,"01352",2019,0.5
894,684,"01352",2020,0.5
894,684,"01352",2021,0.5
894,684,"01352",2022,0.5
894,684,"01353.01",2014,0.5
894,684,"01353.01",2015,0.5
894,684,"01353.01",2016,0.5
894,684,"01353.01",2017,0.5
894,684,"01353.01",2018,0.5
894,684,"01353.01",2019,0.5
894,684,"01353.01",2020,0.5
894,684,"01353.01",2021,0.5
894,684,"01353.01",2022,0.5
894,684,"01354",2014,0.3
894,684,"01354",2015,0.3
894,684,"01354",2016,0.3
894,684,"01354",2017,0.3
894,684,"01354",2018,0.3
894,684,"01354",2019,0.3
894,684,"01354",2020,0.3
894,684,"01354",2021,0.3
894,684,"01354",2022,0.3
894,684,"01355.01",2014,0.3
894,684,"01355.01",2015,0.3
894,684,"01355.01",2016,0.3
894,684,"01355.01",2017,0.3
894,684,"01355.01",2018,0.3
894,684,"01355.01",2019,0.3
894,684,"01355.01",2020,0.3
894,684,"01355.01",2021,0.3
894,684,"01355.01",2022,0.3
894,684,"01355.02",2014,0.1
894,684,"01355.02",2015,0.1
894,684,"01355.02",2016,0.1
894,684,"01355.02",2017,0.1
894,684,"01355.02",2018,0.1
894,684,"01355.02",2019,0.1
894,684,"01355.02",2020,0.1
894,684,"01355.02",2021,0.1
894,684,"01355.02",2022,0.1
894,684,"01355.90",2014,0.5
894,684,"01355.90",2015,0.5
894,684,"01355.90",2016,0.5
894,684,"01355.90",2017,0.5
894,684,"01355.90",2018,0.5
894,684,"01355.90",2019,0.5
894,684,"01355.90",2020,0.5
894,684,"01355.90",2021,0.5
894,684,"01355.90",2022,0.5
894,684,"01356",2014,0.3
894,684,"01356",2015,0.3
894,684,"01356",2016,0.3
894,684,"01356",2017,0.3
894,684,"01356",2018,0.3
894,684,"01356",2019,0.3
894,684,"01356",2020,0.3
894,684,"01356",2021,0.3
894,684,"01356",2022,0.3
894,684,"01359.01",2014,0.2
894,684,"01359.01",2015,0.2
894,684,"01359.01",2016,0.2
894,684,"01359.01",2017,0.2
894,684,"01359.01",2018,0.2
894,684,"01359.01",2019,0.2
894,684,"01359.01",2020,0.2
894,684,"01359.01",2021,0.2
894,684,"01359.01",2022,0.2
894,684,"01359.02",2014,0.4
894,684,"01359.02",2015,0.4
894,684,"01359.02",2016,0.4
894,684,"01359.02",2017,0.4
894,684,"01359.02",2018,0.4
894,684,"01359.02",2019,0.4
894,684,"01359.02",2020,0.4
894,684,"01359.02",2021,0.4
894,684,"01359.02",2022,0.4
894,684,"01359.90",2014,0.5
894,684,"01359.90",2015,0.5
894,684,"01359.90",2016,0.5
894,684,"01359.90",2017,0.5
894,684,"01359.90",2018,0.5
894,684,"01359.90",2019,0.5
894,684,"01359.90",2020,0.5
894,684,"01359.90",2021,0.5
894,684,"01359.90",2022,0.5
894,684,"01371",2014,52.7
894,684,"01371",2015,52.7
894,684,"01371",2016,52.7
894,684,"01371",2017,52.7
894,684,"01371",2018,52.7
894,684,"01371",2019,52.7
894,684,"01371",2020,52.7
894,684,"01371",2021,52.7
894,684,"01371",2022,52.7
894,684,"01372",2014,46.8
894,684,"01372",2015,46.8
894,684,"01372",2016,46.8
894,684,"01372",2017,46.8
894,684,"01372",2018,46.8
894,684,"01372",2019,46.8
894,684,"01372",2020,46.8
894,684,"01372",2021,46.8
894,684,"01372",2022,46.8
894,684,"01373",2014,2
894,684,"01373",2015,2
894,684,"01373",2016,2
894,684,"01373",2017,2
894,684,"01373",2018,2
894,684,"01373",2019,2
894,684,"01373",2020,2
894,684,"01373",2021,2
894,684,"01373",2022,2
894,684,"01374",2014,62.2
894,684,"01374",2015,62.2
894,684,"01374",2016,62.2
894,684,"01374",2017,62.2
894,684,"01374",2018,62.2
894,684,"01374",2019,62.2
894,684,"01374",2020,62.2
894,684,"01374",2021,62.2
894,684,"01374",2022,62.2
894,684,"01375",2014,48
894,684,"01375",2015,48
894,684,"01375",2016,48
894,684,"01375",2017,48
894,684,"01375",2018,48
894,684,"01375",2019,48
894,684,"01375",2020,48
894,684,"01375",2021,48
894,684,"01375",2022,48
894,684,"01376",2014,65.1
894,684,"01376",2015,65.1
894,684,"01376",2016,65.1
894,684,"01376",2017,65.1
894,684,"01376",2018,65.1
894,684,"01376",2019,65.1
894,684,"01376",2020,65.1
894,684,"01376",2021,65.1
894,684,"01376",2022,65.1
894,684,"01377",2014,65.9
894,684,"01377",2015,65.9
894,684,"01377",2016,65.9
894,684,"01377",2017,65.9
894,684,"01377",2018,65.9
894,684,"01377",2019,65.9
894,684,"01377",2020,65.9
894,684,"01377",2021,65.9
894,684,"01377",2022,65.9
894,684,"01379.90",2014,67.4
894,684,"01379.90",2015,67.4
894,684,"01379.90",2016,67.4
894,684,"01379.90",2017,67.4
894,684,"01379.90",2018,67.4
894,684,"01379.90",2019,67.4
894,684,"01379.90",2020,67.4
894,684,"01379.90",2021,67.4
894,684,"01379.90",2022,67.4
894,684,"0141",2014,19.7
894,684,"0141",2015,19.7
894,684,"0141",2016,19.7
894,684,"0141",2017,19.7
894,684,"0141",2018,19.7
894,684,"0141",2019,19.7
894,684,"0141",2020,19.7
894,684,"0141",2021,19.7
894,684,"0141",2022,19.7
894,684,"0142",2014,47.1
894,684,"0142",2015,47.1
894,684,"0142",2016,47.1
894,684,"0142",2017,47.1
894,684,"0142",2018,47.1
894,684,"0142",2019,47.1
894,684,"0142",2020,47.1
894,684,"0142",2021,47.1
894,684,"0142",2022,47.1
894,684,"0143",2014,36.3
894,684,"0143",2015,36.3
894,684,"0143",2016,36.3
894,684,"0143",2017,36.3
894,684,"0143",2018,36.3
894,684,"0143",2019,36.3
894,684,"0143",2020,36.3
894,684,"0143",2021,36.3
894,684,"0143",2022,36.3
894,684,"01441",2014,38.1
894,684,"01441",2015,38.1
894,684,"01441",2016,38.1
894,684,"01441",2017,38.1
894,684,"01441",2018,38.1
894,684,"01441",2019,38.1
894,684,"01441",2020,38.1
894,684,"01441",2021,38.1
894,684,"01441",2022,38.1
894,684,"01442",2014,38.1
894,684,"01442",2015,38.1
894,684,"01442",2016,38.1
894,684,"01442",2017,38.1
894,684,"01442",2018,38.1
894,684,"01442",2019,38.1
894,684,"01442",2020,38.1
894,684,"01442",2021,38.1
894,684,"01442",2022,38.1
894,684,"01443",2014,99.9
894,684,"01443",2015,99.9
894,684,"01443",2016,99.9
894,684,"01443",2017,99.9
894,684,"01443",2018,99.9
894,684,"01443",2019,99.9
894,684,"01443",2020,99.9
894,684,"01443",2021,99.9
894,684,"01443",2022,99.9
894,684,"01444",2014,49.4
894,684,"01444",2015,49.4
894,684,"01444",2016,49.4
894,684,"01444",2017,49.4
894,684,"01444",2018,49.4
894,684,"01444",2019,49.4
894,684,"01444",2020,49.4
894,684,"01444",2021,49.4
894,684,"01444",2022,49.4
894,684,"01445",2014,49.9
894,684,"01445",2015,49.9
894,684,"01445",2016,49.9
894,684,"01445",2017,49.9
894,684,"01445",2018,49.9
894,684,"01445",2019,49.9
894,684,"01445",2020,49.9
894,684,"01445",2021,49.9
894,684,"01445",2022,49.9
894,684,"01446",2014,34.7
894,684,"01446",2015,34.7
894,684,"01446",2016,34.7
894,684,"01446",2017,34.7
894,684,"01446",2018,34.7
894,684,"01446",2019,34.7
894,684,"01446",2020,34.7
894,684,"01446",2021,34.7
894,684,"01446",2022,34.7
894,684,"01448",2014,41.7
894,684,"01448",2015,41.7
894,684,"01448",2016,41.7
894,684,"01448",2017,41.7
894,684,"01448",2018,41.7
894,684,"01448",2019,41.7
894,684,"01448",2020,41.7
894,684,"01448",2021,41.7
894,684,"01448",2022,41.7
894,684,"01449.01",2014,46.5
894,684,"01449.01",2015,46.5
894,684,"01449.01",2016,46.5
894,684,"01449.01",2017,46.5
894,684,"01449.01",2018,46.5
894,684,"01449.01",2019,46.5
894,684,"01449.01",2020,46.5
894,684,"01449.01",2021,46.5
894,684,"01449.01",2022,46.5
894,684,"01449.90",2014,25.9
894,684,"01449.90",2015,25.9
894,684,"01449.90",2016,25.9
894,684,"01449.90",2017,25.9
894,684,"01449.90",2018,25.9
894,684,"01449.90",2019,25.9
894,684,"01449.90",2020,25.9
894,684,"01449.90",2021,25.9
894,684,"01449.90",2022,25.9
894,684,"01450",2014,14.8
894,684,"01450",2015,14.8
894,684,"01450",2016,14.8
894,684,"01450",2017,14.8
894,684,"01450",2018,14.8
894,684,"01450",2019,14.8
894,684,"01450",2020,14.8
894,684,"01450",2021,14.8
894,684,"01450",2022,14.8
894,684,"01460",2014,13.8
894,684,"01460",2015,13.8
894,684,"01460",2016,13.8
894,684,"01460",2017,13.8
894,684,"01460",2018,13.8
894,684,"01460",2019,13.8
894,684,"01460",2020,13.8
894,684,"01460",2021,13.8
894,684,"01460",2022,13.8
894,684,"01492",2014,61.8
894,684,"01492",2015,61.8
894,684,"01492",2016,61.8
894,684,"01492",2017,61.8
894,684,"01492",2018,61.8
894,684,"01492",2019,61.8
894,684,"01492",2020,61.8
894,684,"01492",2021,61.8
894,684,"01492",2022,61.8
894,684,"01499.01",2014,43.5
894,684,"01499.01",2015,43.5
894,684,"01499.01",2016,43.5
894,684,"01499.01",2017,43.5
894,684,"01499.01",2018,43.5
894,684,"01499.01",2019,43.5
894,684,"01499.01",2020,43.5
894,684,"01499.01",2021,43.5
894,684,"01499.01",2022,43.5
894,684,"01510",2014,0.1
894,684,"01510",2015,0.1
894,684,"01510",2016,0.1
894,684,"01510",2017,0.1
894,684,"01510",2018,0.1
894,684,"01510",2019,0.1
894,684,"01510",2020,0.1
894,684,"01510",2021,0.1
894,684,"01510",2022,0.1
894,684,"01520.01",2014,0.2
894,684,"01520.01",2015,0.2
894,684,"01520.01",2016,0.2
894,684,"01520.01",2017,0.2
894,684,"01520.01",2018,0.2
894,684,"01520.01",2019,0.2
894,684,"01520.01",2020,0.2
894,684,"01520.01",2021,0.2
894,684,"01520.01",2022,0.2
894,684,"01520.02",2014,0.7
894,684,"01520.02",2015,0.7
894,684,"01520.02",2016,0.7
894,684,"01520.02",2017,0.7
894,684,"01520.02",2018,0.7
894,684,"01520.02",2019,0.7
894,684,"01520.02",2020,0.7
894,684,"01520.02",2021,0.7
894,684,"01520.02",2022,0.7
894,684,"01530",2014,0.3
894,684,"01530",2015,0.3
894,684,"01530",2016,0.3
894,684,"01530",2017,0.3
894,684,"01530",2018,0.3
894,684,"01530",2019,0.3
894,684,"01530",2020,0.3
894,684,"01530",2021,0.3
894,684,"01530",2022,0.3
894,684,"01540",2014,0.3
894,684,"01540",2015,0.3
894,684,"01540",2016,0.3
894,684,"01540",2017,0.3
894,684,"01540",2018,0.3
894,684,"01540",2019,0.3
894,684,"01540",2020,0.3
894,684,"01540",2021,0.3
894,684,"01540",2022,0.3
894,684,"01550",2014,0.3
894,684,"01550",2015,0.3
894,684,"01550",2016,0.3
894,684,"01550",2017,0.3
894,684,"01550",2018,0.3
894,684,"01550",2019,0.3
894,684,"01550",2020,0.3
894,684,"01550",2021,0.3
894,684,"01550",2022,0.3
894,684,"01591",2014,0.3
894,684,"01591",2015,0.3
894,684,"01591",2016,0.3
894,684,"01591",2017,0.3
894,684,"01591",2018,0.3
894,684,"01591",2019,0.3
894,684,"01591",2020,0.3
894,684,"01591",2021,0.3
894,684,"01591",2022,0.3
894,684,"01599.10",2014,2.1
894,684,"01599.10",2015,2.1
894,684,"01599.10",2016,2.1
894,684,"01599.10",2017,2.1
894,684,"01599.10",2018,2.1
894,684,"01599.10",2019,2.1
894,684,"01599.10",2020,2.1
894,684,"01599.10",2021,2.1
894,684,"01599.10",2022,2.1
894,684,"01599.20",2014,0.4
894,684,"01599.20",2015,0.4
894,684,"01599.20",2016,0.4
894,684,"01599.20",2017,0.4
894,684,"01599.20",2018,0.4
894,684,"01599.20",2019,0.4
894,684,"01599.20",2020,0.4
894,684,"01599.20",2021,0.4
894,684,"01599.20",2022,0.4
894,684,"01610",2014,14.2
894,684,"01610",2015,14.2
894,684,"01610",2016,14.2
894,684,"01610",2017,14.2
894,684,"01610",2018,14.2
894,684,"01610",2019,14.2
894,684,"01610",2020,14.2
894,684,"01610",2021,14.2
894,684,"01610",2022,14.2
894,684,"01620",2014,3.3
894,684,"01620",2015,3.3
894,684,"01620",2016,3.3
894,684,"01620",2017,3.3
894,684,"01620",2018,3.3
894,684,"01620",2019,3.3
894,684,"01620",2020,3.3
894,684,"01620",2021,3.3
894,684,"01620",2022,3.3
894,684,"01630",2014,3.6
894,684,"01630",2015,3.6
894,684,"01630",2016,3.6
894,684,"01630",2017,3.6
894,684,"01630",2018,3.6
894,684,"01630",2019,3.6
894,684,"01630",2020,3.6
894,684,"01630",2021,3.6
894,684,"01630",2022,3.6
894,684,"01640",2014,52.3
894,684,"01640",2015,52.3
894,684,"01640",2016,52.3
894,684,"01640",2017,52.3
894,684,"01640",2018,52.3
894,684,"01640",2019,52.3
894,684,"01640",2020,52.3
894,684,"01640",2021,52.3
894,684,"01640",2022,52.3
894,684,"01651",2014,3.5
894,684,"01651",2015,3.5
894,684,"01651",2016,3.5
894,684,"01651",2017,3.5
894,684,"01651",2018,3.5
894,684,"01651",2019,3.5
894,684,"01651",2020,3.5
894,684,"01651",2021,3.5
894,684,"01651",2022,3.5
894,684,"01652",2014,12.3
894,684,"01652",2015,12.3
894,684,"01652",2016,12.3
894,684,"01652",2017,12.3
894,684,"01652",2018,12.3
894,684,"01652",2019,12.3
894,684,"01652",2020,12.3
894,684,"01652",2021,12.3
894,684,"01652",2022,12.3
894,684,"01653",2014,22.6
894,684,"01653",2015,22.6
894,684,"01653",2016,22.6
894,684,"01653",2017,22.6
894,684,"01653",2018,22.6
894,684,"01653",2019,22.6
894,684,"01653",2020,22.6
894,684,"01653",2021,22.6
894,684,"01653",2022,22.6
894,684,"01654",2014,17.6
894,684,"01654",2015,17.6
894,684,"01654",2016,17.6
894,684,"01654",2017,17.6
894,684,"01654",2018,17.6
894,684,"01654",2019,17.6
894,684,"01654",2020,17.6
894,684,"01654",2021,17.6
894,684,"01654",2022,17.6
894,684,"01655",2014,1.9
894,684,"01655",2015,1.9
894,684,"01655",2016,1.9
894,684,"01655",2017,1.9
894,684,"01655",2018,1.9
894,684,"01655",2019,1.9
894,684,"01655",2020,1.9
894,684,"01655",2021,1.9
894,684,"01655",2022,1.9
894,684,"01656",2014,9.2
894,684,"01656",2015,9.2
894,684,"01656",2016,9.2
894,684,"01656",2017,9.2
894,684,"01656",2018,9.2
894,684,"01656",2019,9.2
894,684,"01656",2020,9.2
894,684,"01656",2021,9.2
894,684,"01656",2022,9.2
894,684,"01657",2014,2.2
894,684,"01657",2015,2.2
894,684,"01657",2016,2.2
