"measuredElementSuaFbs","timePointYears","geographicAreaM49","measuredItemFbsSua","Value","flagObservationStatus"
"1084","2016","894","S2948",7.22737892857507,"I"
"1087","2016","894","S2948",0.171209535533304,"I"
"1089","2016","894","S2948",8.45601659121979,"I"
"5910","2016","894","S2949",398.712,"I"
"5141","2016","894","S2949",55231.915347,"I"
"5610","2016","894","S2949",0.0736,"I"
"5016","2016","894","S2949",5751.36,"I"
"5510","2016","894","S2949",64312.778,"I"
"5525","2016","894","S2949",2930.864253,"I"
"5071","2016","894","S2949",0,"I"
"664","2016","894","S2949",11.3635023358807,"I"
"674","2016","894","S2949",1.01960208947973,"I"
"684","2016","894","S2949",0.786105217340561,"I"
"261","2016","894","S2949",70155.5861237594,"I"
"271","2016","894","S2949",6294.78307709759,"I"
"281","2016","894","S2949",4853.22840154089,"I"
"1061","2016","894","S2949",0.0677140218697061,"I"
"1062","2016","894","S2949",0,"I"
"1063","2016","894","S2949",0.0778322167441409,"I"
"1064","2016","894","S2949",0.0544825608725274,"I"
"1068","2016","894","S2949",0,"I"
"1070","2016","894","S2949",3.96944242953474,"I"
"1071","2016","894","S2949",0.140097960335919,"I"
"1072","2016","894","S2949",1.01181886383692,"I"
"1073","2016","894","S2949",15.8777691026312,"I"
"1074","2016","894","S2949",10.4295184820594,"I"
"1075","2016","894","S2949",11.5970022070005,"I"
"1076","2016","894","S2949",0.112856690104126,"I"
"1078","2016","894","S2949",0.0404727462117265,"I"
"1080","2016","894","S2949",0.0295762440797163,"I"
"1081","2016","894","S2949",0.00778322005465678,"I"
"1083","2016","894","S2949",11.9083265597134,"I"
"1084","2016","894","S2949",11.9083265597134,"I"
"1087","2016","894","S2949",0,"I"
"1089","2016","894","S2949",5.84519869911061,"I"
"5910","2017","894","S2511",12207.6078533454,"I"
"5520","2017","894","S2511",1789.285032,"I"
"5141","2017","894","S2511",198864.062197613,"I"
"5023","2017","894","S2511",19130.9166666667,"I"
"5610","2017","894","S2511",78879.5096716687,"I"
"5165","2017","894","S2511",31361.84375,"I"
"5016","2017","894","S2511",5082.158239,"I"
"5510","2017","894","S2511",193713.154333,"I"
"5525","2017","894","S2511",2096.680533,"I"
"5071","2017","894","S2511",1928.39932885906,"I"
"664","2017","894","S2511",87.6963132772025,"I"
"674","2017","894","S2511",2.7623437384992,"I"
"684","2017","894","S2511",0.418693377626964,"I"
"5166","2017","894","S2511",0,"I"
"261","2017","894","S2511",558281.88787652,"I"
"271","2017","894","S2511",17585.305694876,"I"
"281","2017","894","S2511",2665.43621468,"I"
"1061","2017","894","S2511",0.254373652356021,"I"
"1062","2017","894","S2511",0,"I"
"1063","2017","894","S2511",0.211848548131813,"I"
"1064","2017","894","S2511",17.5950638187742,"I"
"1068","2017","894","S2511",1.24807190644693,"I"
"1070","2017","894","S2511",5.94350605627937,"I"
"1071","2017","894","S2511",0.508022863083879,"I"
"1072","2017","894","S2511",12.5262144105742,"I"
"1073","2017","894","S2511",37.9550441786431,"I"
"1074","2017","894","S2511",47.552183096443,"I"
"1075","2017","894","S2511",3.43221378701716,"I"
"1076","2017","894","S2511",0.333035871333077,"I"
"1078","2017","894","S2511",0.471224081327135,"I"
"1080","2017","894","S2511",0.0181825289821302,"I"
"1081","2017","894","S2511",0.0604217887061672,"I"
"1083","2017","894","S2511",0.012021156824259,"I"
"1084","2017","894","S2511",0.00761106708823938,"I"
"1087","2017","894","S2511",0,"I"
"1089","2017","894","S2511",3.2012469204253,"I"
"5910","2017","894","S2513",181.30961,"I"
"5141","2017","894","S2513",46148.2791273115,"I"
"5023","2017","894","S2513",460.454408378217,"I"
"5610","2017","894","S2513",5869.00759589648,"I"
"5016","2017","894","S2513",571.088681,"I"
"5510","2017","894","S2513",44000,"I"
"5525","2017","894","S2513",698.739589,"I"
"5071","2017","894","S2513",1764.41530706402,"I"
"664","2017","894","S2513",20.6982164592559,"I"
"674","2017","894","S2513",0.597175432858082,"I"
"684","2017","894","S2513",0.104360755256752,"I"
"5166","2017","894","S2513",0,"I"
"261","2017","894","S2513",131766.535316305,"I"
"271","2017","894","S2513",3801.66754554044,"I"
"281","2017","894","S2513",664.369085628427,"I"
"1061","2017","894","S2513",0.0579781973648623,"I"
"1062","2017","894","S2513",0,"I"
"1063","2017","894","S2513",0.0811694763108073,"I"
"1064","2017","894","S2513",4.1280476523782,"I"
"1068","2017","894","S2513",0.411645201290523,"I"
"1070","2017","894","S2513",2.14519330249991,"I"
"1071","2017","894","S2513",0.272497527614853,"I"
"1072","2017","894","S2513",5.62388514439164,"I"
"1073","2017","894","S2513",17.5673938015533,"I"
"1074","2017","894","S2513",12.9871162097292,"I"
"1075","2017","894","S2513",0.637760171013486,"I"
"1076","2017","894","S2513",0.119435086571616,"I"
"1078","2017","894","S2513",0.326997033137824,"I"
"1080","2017","894","S2513",0.00579781973648623,"I"
"1081","2017","894","S2513",0.0179732411831073,"I"
"1083","2017","894","S2513",0.115956394729725,"I"
"1084","2017","894","S2513",0.0579781973648623,"I"
"1087","2017","894","S2513",0.0579781973648623,"I"
"1089","2017","894","S2513",0.475421218391871,"I"
"5910","2017","894","S2514",353270.508816814,"I"
"5520","2017","894","S2514",257912,"I"
"5141","2017","894","S2514",2183350.94338391,"I"
"5023","2017","894","S2514",45807.7826582073,"I"
"5610","2017","894","S2514",3223.75125385195,"I"
"5165","2017","894","S2514",148443.895757452,"I"
"5016","2017","894","S2514",108242.55494,"I"
"5510","2017","894","S2514",3606548.99812,"I"
"5525","2017","894","S2514",51134.393776,"I"
"5071","2017","894","S2514",461610.664062,"I"
"664","2017","894","S2514",1053.28355574234,"I"
"674","2017","894","S2514",21.7817845805072,"I"
"684","2017","894","S2514",8.95141832075639,"I"
"5166","2017","894","S2514",-1753.84541211417,"I"
"261","2017","894","S2514",6705289.08222632,"I"
"271","2017","894","S2514",138664.618414312,"I"
"281","2017","894","S2514",56985.45962232,"I"
"1061","2017","894","S2514",2.9838061069188,"I"
"1062","2017","894","S2514",0,"I"
"1063","2017","894","S2514",2.9838061069188,"I"
"1064","2017","894","S2514",212.74537542331,"I"
"1068","2017","894","S2514",17.306075420129,"I"
"1070","2017","894","S2514",38.7894793899444,"I"
"1071","2017","894","S2514",5.66923160314571,"I"
"1072","2017","894","S2514",211.850233591235,"I"
"1073","2017","894","S2514",498.295619855439,"I"
"1074","2017","894","S2514",632.566894666785,"I"
"1075","2017","894","S2514",35.8056732830256,"I"
"1076","2017","894","S2514",3.81927181685606,"I"
"1078","2017","894","S2514",4.74425171000089,"I"
"1080","2017","894","S2514",0.238704488553504,"I"
"1081","2017","894","S2514",0.716113465660511,"I"
"1083","2017","894","S2514",32.8218671761068,"I"
"1084","2017","894","S2514",17.9028366415128,"I"
"1087","2017","894","S2514",0,"I"
"1089","2017","894","S2514",34.6121508402581,"I"
"5910","2017","894","S2515",60.0032,"I"
"5141","2017","894","S2515",0,"I"
"5610","2017","894","S2515",0,"I"
"5071","2017","894","S2515",0,"I"
"664","2017","894","S2515",0,"I"
"674","2017","894","S2515",0,"I"
"684","2017","894","S2515",0,"I"
"5166","2017","894","S2515",-60.0032,"I"
"261","2017","894","S2515",0,"I"
"271","2017","894","S2515",0,"I"
"281","2017","894","S2515",0,"I"
"1061","2017","894","S2515",0,"I"
"1062","2017","894","S2515",0,"I"
"1063","2017","894","S2515",0,"I"
"1064","2017","894","S2515",0,"I"
"1068","2017","894","S2515",0,"I"
"1070","2017","894","S2515",0,"I"
"1071","2017","894","S2515",0,"I"
"1072","2017","894","S2515",0,"I"
"1073","2017","894","S2515",0,"I"
"1074","2017","894","S2515",0,"I"
"1075","2017","894","S2515",0,"I"
"1076","2017","894","S2515",0,"I"
"1078","2017","894","S2515",0,"I"
"1080","2017","894","S2515",0,"I"
"1081","2017","894","S2515",0,"I"
"1083","2017","894","S2515",0,"I"
"1084","2017","894","S2515",0,"I"
"1087","2017","894","S2515",0,"I"
"1089","2017","894","S2515",0,"I"
"5910","2017","894","S2516",0,"I"
"5520","2017","894","S2516",89.4039,"I"
"5141","2017","894","S2516",569.617189355089,"I"
"5610","2017","894","S2516",659.021089355089,"I"
"5071","2017","894","S2516",0,"I"
"664","2017","894","S2516",0.187838185346671,"I"
"674","2017","894","S2516",0.00686720247503958,"I"
"684","2017","894","S2516",0.00358508364505743,"I"
"5166","2017","894","S2516",-0.516029870690545,"I"
"261","2017","894","S2516",1195.7932188,"I"
"271","2017","894","S2516",43.71717144,"I"
"281","2017","894","S2516",22.82293509,"I"
"1061","2017","894","S2516",0.000504941358458793,"I"
"1062","2017","894","S2516",0,"I"
"1063","2017","894","S2516",0.000858400309379948,"I"
"1064","2017","894","S2516",0.0295390694698394,"I"
"1068","2017","894","S2516",0.00484743704120441,"I"
"1070","2017","894","S2516",0.0262569506398572,"I"
"1071","2017","894","S2516",0.00212075370552693,"I"
"1072","2017","894","S2516",0.0676621420334783,"I"
"1073","2017","894","S2516",0.197432071157388,"I"
"1074","2017","894","S2516",0.176729475460578,"I"
"1075","2017","894","S2516",0.00252470679229396,"I"
"1076","2017","894","S2516",0.00150977466179179,"I"
"1078","2017","894","S2516",0.00097453682182547,"I"
"1080","2017","894","S2516",5.04941358458793e-05,"I"
"1081","2017","894","S2516",0.000272668333567748,"I"
"1083","2017","894","S2516",0,"I"
"1084","2017","894","S2516",0,"I"
"1087","2017","894","S2516",0,"I"
"1089","2017","894","S2516",0.00474644876951265,"I"
"5910","2017","894","S2517",30.0016,"I"
"5520","2017","894","S2517",3064.283417,"I"
"5141","2017","894","S2517",10536.6382486054,"I"
"5023","2017","894","S2517",15875.7217654118,"I"
"5610","2017","894","S2517",0.006,"I"
"5016","2017","894","S2517",2507.367352,"I"
"5510","2017","894","S2517",32566.459817,"I"
"5525","2017","894","S2517",538.452439,"I"
"5071","2017","894","S2517",0,"I"
"664","2017","894","S2517",5.53530873734513,"I"
"674","2017","894","S2517",0.147817903781376,"I"
"684","2017","894","S2517",0.0597561738690668,"I"
"5166","2017","894","S2517",0,"I"
"261","2017","894","S2517",35238.2272,"I"
"271","2017","894","S2517",941.02084,"I"
"281","2017","894","S2517",380.41268,"I"
"1061","2017","894","S2517",0.0157253089129123,"I"
"1062","2017","894","S2517",0,"I"
"1063","2017","894","S2517",0.0298780869345334,"I"
"1064","2017","894","S2517",1.03158026468705,"I"
"1068","2017","894","S2517",0.135237656651046,"I"
"1070","2017","894","S2517",1.28947533085881,"I"
"1071","2017","894","S2517",0.0440308649561545,"I"
"1072","2017","894","S2517",1.76123459824618,"I"
"1073","2017","894","S2517",4.16720686192176,"I"
"1074","2017","894","S2517",5.12645070560942,"I"
"1075","2017","894","S2517",0.0786265445645616,"I"
"1076","2017","894","S2517",0.042143827886605,"I"
"1078","2017","894","S2517",0.0512645070560941,"I"
"1080","2017","894","S2517",0.00157253089129123,"I"
"1081","2017","894","S2517",0.00503209885213194,"I"
"1083","2017","894","S2517",0,"I"
"1084","2017","894","S2517",0,"I"
"1087","2017","894","S2517",0.0157253089129123,"I"
"1089","2017","894","S2517",0.168260805368162,"I"
"5910","2017","894","S2518",315.86684,"I"
"5520","2017","894","S2518",956.791281,"I"
"5141","2017","894","S2518",10070.1505104726,"I"
"5023","2017","894","S2518",4130.52054581417,"I"
"5610","2017","894","S2518",802.04919,"I"
"5016","2017","894","S2518",2203.991788,"I"
"5510","2017","894","S2518",17336.792748,"I"
"5525","2017","894","S2518",450.525163,"I"
"5071","2017","894","S2518",0,"I"
"664","2017","894","S2518",5.23012804430166,"I"
"674","2017","894","S2518",0.145782304683121,"I"
"684","2017","894","S2518",0.0390756692965066,"I"
"5166","2017","894","S2518",0,"I"
"261","2017","894","S2518",33295.422,"I"
"271","2017","894","S2518",928.06205,"I"
"281","2017","894","S2518",248.7589,"I"
"1061","2017","894","S2518",0.0150291035755795,"I"
"1062","2017","894","S2518",0,"I"
"1063","2017","894","S2518",0.0180349242906954,"I"
"1064","2017","894","S2518",1.01747031206673,"I"
"1068","2017","894","S2518",0.10971245610173,"I"
"1070","2017","894","S2518",0.180349242906954,"I"
"1071","2017","894","S2518",0.0480931314418543,"I"
"1072","2017","894","S2518",1.36764842537773,"I"
"1073","2017","894","S2518",3.48675202953444,"I"
"1074","2017","894","S2518",4.23820720831341,"I"
"1075","2017","894","S2518",0.0450873107267384,"I"
"1076","2017","894","S2518",0.0220927822561018,"I"
"1078","2017","894","S2518",0.0420814900116225,"I"
"1080","2017","894","S2518",0.00105203725029056,"I"
"1081","2017","894","S2518",0.00300582071511589,"I"
"1083","2017","894","S2518",0,"I"
"1084","2017","894","S2518",0,"I"
"1087","2017","894","S2518",0,"I"
"1089","2017","894","S2518",0.174337601476722,"I"
"5910","2017","894","S2520",1291.4315,"I"
"5520","2017","894","S2520",0.897615,"I"
"5141","2017","894","S2520",12433.366019,"I"
"5610","2017","894","S2520",110.13669,"I"
"5510","2017","894","S2520",16613.94,"I"
"5071","2017","894","S2520",3331.075996,"I"
"664","2017","894","S2520",7.20680209424129,"I"
"674","2017","894","S2520",0.167964862953471,"I"
"684","2017","894","S2520",0.0332032382120178,"I"
"5166","2017","894","S2520",-344.920033966502,"I"
"261","2017","894","S2520",45879.09033311,"I"
"271","2017","894","S2520",1069.278026434,"I"
"281","2017","894","S2520",211.374524423,"I"
"1061","2017","894","S2520",0.0195306418705368,"I"
"1062","2017","894","S2520",0,"I"
"1063","2017","894","S2520",0.0234371059613579,"I"
"1064","2017","894","S2520",1.51947806248527,"I"
"1068","2017","894","S2520",0.0703119613411083,"I"
"1070","2017","894","S2520",0.273448569662483,"I"
"1071","2017","894","S2520",0.0605457171848771,"I"
"1072","2017","894","S2520",1.38670662660413,"I"
"1073","2017","894","S2520",3.71086699739441,"I"
"1074","2017","894","S2520",3.59375140856965,"I"
"1075","2017","894","S2520",1.32806937923617,"I"
"1076","2017","894","S2520",0.0308588729682902,"I"
"1078","2017","894","S2520",0.0642553921081738,"I"
"1080","2017","894","S2520",0.00273432343354652,"I"
"1081","2017","894","S2520",0.00488270802750197,"I"
"1083","2017","894","S2520",2.79763928113038e-07,"I"
"1084","2017","894","S2520",0,"I"
"1087","2017","894","S2520",0,"I"
"1089","2017","894","S2520",0.136715919889791,"I"
"5910","2017","894","S2531",131.673504665799,"I"
"5141","2017","894","S2531",38576.4297786339,"I"
"5610","2017","894","S2531",12294.8135073812,"I"
"5165","2017","894","S2531",0,"I"
"5016","2017","894","S2531",2389.187548,"I"
"5510","2017","894","S2531",31750.000643,"I"
"5525","2017","894","S2531",1320.224375,"I"
"5071","2017","894","S2531",1627.29894408148,"I"
"664","2017","894","S2531",4.1144353657981,"I"
"674","2017","894","S2531",0.0956663409618059,"I"
"684","2017","894","S2531",0.00933570602695466,"I"
"5166","2017","894","S2531",-33.2256073910321,"I"
"261","2017","894","S2531",26192.8313485992,"I"
"271","2017","894","S2531",609.01973461044,"I"
"281","2017","894","S2531",59.43186652458,"I"
"1061","2017","894","S2531",0.0447262307424613,"I"
"1062","2017","894","S2531",0,"I"
"1063","2017","894","S2531",0.0514527084282705,"I"
"1064","2017","894","S2531",0.871453556670971,"I"
"1068","2017","894","S2531",0.0883739006333687,"I"
"1070","2017","894","S2531",0.445960099482875,"I"
"1071","2017","894","S2531",0.03649736878072,"I"
"1072","2017","894","S2531",1.11679965523747,"I"
"1073","2017","894","S2531",2.61334739293958,"I"
"1074","2017","894","S2531",22.5090760107982,"I"
"1075","2017","894","S2531",0.472243009997916,"I"
"1076","2017","894","S2531",0.0168456143431488,"I"
"1078","2017","894","S2531",0.0517936978731121,"I"
"1080","2017","894","S2531",0.00155496604741323,"I"
"1081","2017","894","S2531",0.00425723770574388,"I"
"1083","2017","894","S2531",0.0474620960804545,"I"
"1084","2017","894","S2531",0.000614690799634568,"I"
"1087","2017","894","S2531",0.887730555214548,"I"
"1089","2017","894","S2531",3.96541859925538,"I"
"5910","2017","894","S2532",211.796039394138,"I"
"5520","2017","894","S2532",79.001053673779,"I"
"5141","2017","894","S2532",1882463.404949,"I"
"5610","2017","894","S2532",124.420297753677,"I"
"5165","2017","894","S2532",1500000,"I"
"5016","2017","894","S2532",312718.595051,"I"
"5510","2017","894","S2532",3695182,"I"
"5071","2017","894","S2532",0,"I"
"664","2017","894","S2532",360.579083636734,"I"
"674","2017","894","S2532",2.95997755224185,"I"
"684","2017","894","S2532",0.538177736771246,"I"
"5166","2017","894","S2532",-1517.17600572342,"I"
"261","2017","894","S2532",2295475.87599481,"I"
"271","2017","894","S2532",18843.4586835395,"I"
"281","2017","894","S2532",3426.08339700718,"I"
"1061","2017","894","S2532",2.44870870230917,"I"
"1062","2017","894","S2532",0,"I"
"1063","2017","894","S2532",2.4217998154706,"I"
"1064","2017","894","S2532",80.7266605156868,"I"
"1068","2017","894","S2532",9.68719926188242,"I"
"1070","2017","894","S2532",59.199551044837,"I"
"1071","2017","894","S2532",1.88362207869936,"I"
"1072","2017","894","S2532",48.4359963094121,"I"
"1073","2017","894","S2532",83.4175491995431,"I"
"1074","2017","894","S2532",648.504172809351,"I"
"1075","2017","894","S2532",10.7635547354249,"I"
"1076","2017","894","S2532",2.90615977856473,"I"
"1078","2017","894","S2532",1.29162656825099,"I"
"1080","2017","894","S2532",0.0538177736771246,"I"
"1081","2017","894","S2532",0.269088868385623,"I"
"1083","2017","894","S2532",99.5628813026804,"I"
"1084","2017","894","S2532",51.1268849932683,"I"
"1087","2017","894","S2532",75.3448831479744,"I"
"1089","2017","894","S2532",172.75505350357,"I"
"5910","2017","894","S2533",0.075,"I"
"5141","2017","894","S2533",165720.730272,"I"
"5610","2017","894","S2533",22.37986,"I"
"5165","2017","894","S2533",0,"I"
"5016","2017","894","S2533",15552.392767,"I"
"5510","2017","894","S2533",206676.315837,"I"
"5071","2017","894","S2533",25425.497658,"I"
"664","2017","894","S2533",25.49557058493,"I"
"674","2017","894","S2533",0.280883404749229,"I"
"684","2017","894","S2533",0.0648192472498221,"I"
"5166","2017","894","S2533",-259.810667468322,"I"
"261","2017","894","S2533",162306.883228397,"I"
"271","2017","894","S2533",1788.12667963488,"I"
"281","2017","894","S2533",412.64461837728,"I"
"1061","2017","894","S2533",0.179333250724508,"I"
"1062","2017","894","S2533",0,"I"
"1063","2017","894","S2533",0.237670573249348,"I"
"1064","2017","894","S2533",5.59606167923464,"I"
"1068","2017","894","S2533",0.713011719748043,"I"
"1070","2017","894","S2533",7.13011719748043,"I"
"1071","2017","894","S2533",0.216064157499407,"I"
"1072","2017","894","S2533",4.96947562248636,"I"
"1073","2017","894","S2533",9.72288708747332,"I"
"1074","2017","894","S2533",75.406390967293,"I"
"1075","2017","894","S2533",5.18553977998577,"I"
"1076","2017","894","S2533",0.0756224551247924,"I"
"1078","2017","894","S2533",0.144762985524603,"I"
"1080","2017","894","S2533",0.00864256629997628,"I"
"1081","2017","894","S2533",0.0172851325999526,"I"
"1083","2017","894","S2533",87.073855472261,"I"
"1084","2017","894","S2533",43.6449598148802,"I"
"1087","2017","894","S2533",4.75341146498695,"I"
"1089","2017","894","S2533",14.7355755414596,"I"
"5910","2017","894","S2534",827.29281,"I"
"5520","2017","894","S2534",0.044,"I"
"5141","2017","894","S2534",0,"I"
"5610","2017","894","S2534",0.114,"I"
"5071","2017","894","S2534",0,"I"
"664","2017","894","S2534",0,"I"
"674","2017","894","S2534",0,"I"
"684","2017","894","S2534",0,"I"
"5166","2017","894","S2534",-827.22281,"I"
"261","2017","894","S2534",0,"I"
"271","2017","894","S2534",0,"I"
"281","2017","894","S2534",0,"I"
"1061","2017","894","S2534",0,"I"
"1062","2017","894","S2534",0,"I"
"1063","2017","894","S2534",0,"I"
"1064","2017","894","S2534",0,"I"
"1068","2017","894","S2534",0,"I"
"1070","2017","894","S2534",0,"I"
"1071","2017","894","S2534",0,"I"
"1072","2017","894","S2534",0,"I"
"1073","2017","894","S2534",0,"I"
"1074","2017","894","S2534",0,"I"
"1075","2017","894","S2534",0,"I"
"1076","2017","894","S2534",0,"I"
"1078","2017","894","S2534",0,"I"
"1080","2017","894","S2534",0,"I"
"1081","2017","894","S2534",0,"I"
"1083","2017","894","S2534",0,"I"
"1084","2017","894","S2534",0,"I"
"1087","2017","894","S2534",0,"I"
"1089","2017","894","S2534",0,"I"
"5910","2017","894","S2536",0.28001,"I"
"5520","2017","894","S2536",322397.696258,"I"
"5141","2017","894","S2536",0,"I"
"5023","2017","894","S2536",4056710.77504726,"I"
"5610","2017","894","S2536",0.094,"I"
"5016","2017","894","S2536",248923.342685,"I"
"5510","2017","894","S2536",4628032,"I"
"5071","2017","894","S2536",0,"I"
"664","2017","894","S2536",0,"I"
"674","2017","894","S2536",0,"I"
"684","2017","894","S2536",0,"I"
"5166","2017","894","S2536",0,"I"
"261","2017","894","S2536",0,"I"
"271","2017","894","S2536",0,"I"
"281","2017","894","S2536",0,"I"
"1061","2017","894","S2536",0,"I"
"1062","2017","894","S2536",0,"I"
"1063","2017","894","S2536",0,"I"
"1064","2017","894","S2536",0,"I"
"1068","2017","894","S2536",0,"I"
"1070","2017","894","S2536",0,"I"
"1071","2017","894","S2536",0,"I"
"1072","2017","894","S2536",0,"I"
"1073","2017","894","S2536",0,"I"
"1074","2017","894","S2536",0,"I"
"1075","2017","894","S2536",0,"I"
"1076","2017","894","S2536",0,"I"
"1078","2017","894","S2536",0,"I"
"1080","2017","894","S2536",0,"I"
"1081","2017","894","S2536",0,"I"
"1083","2017","894","S2536",0,"I"
"1084","2017","894","S2536",0,"I"
"1087","2017","894","S2536",0,"I"
"1089","2017","894","S2536",0,"I"
"5141","2017","894","S2537",0.015,"I"
"5610","2017","894","S2537",0.015,"I"
"5071","2017","894","S2537",0,"I"
"664","2017","894","S2537",1.31619424686083e-06,"I"
"674","2017","894","S2537",6.59746489654553e-10,"I"
"684","2017","894","S2537",0,"I"
"5166","2017","894","S2537",-8.00635352521048e-07,"I"
"261","2017","894","S2537",0.008379,"I"
"271","2017","894","S2537",4.2e-06,"I"
"281","2017","894","S2537",0,"I"
"1061","2017","894","S2537",4.61822542758187e-10,"I"
"1062","2017","894","S2537",0,"I"
"1063","2017","894","S2537",9.89619734481829e-10,"I"
"1064","2017","894","S2537",3.2822387860314e-07,"I"
"1068","2017","894","S2537",0,"I"
"1070","2017","894","S2537",1.35248030379183e-07,"I"
"1071","2017","894","S2537",1.97923946896366e-09,"I"
"1072","2017","894","S2537",1.97923946896366e-08,"I"
"1073","2017","894","S2537",1.64936622413638e-08,"I"
"1074","2017","894","S2537",2.77093525654912e-07,"I"
"1075","2017","894","S2537",1.97923946896366e-08,"I"
"1076","2017","894","S2537",2.30911271379093e-10,"I"
"1078","2017","894","S2537",0,"I"
"1080","2017","894","S2537",0,"I"
"1081","2017","894","S2537",0,"I"
"1083","2017","894","S2537",0,"I"
"1084","2017","894","S2537",0,"I"
"1087","2017","894","S2537",0,"I"
"1089","2017","894","S2537",3.29873244827276e-10,"I"
"5910","2017","894","S2542",209150.409471739,"I"
"5141","2017","894","S2542",201819.580813043,"I"
"5023","2017","894","S2542",16924.5217391304,"I"
"5610","2017","894","S2542",2291.61593695652,"I"
"5510","2017","894","S2542",429200,"I"
"5071","2017","894","S2542",3565.10578478261,"I"
"664","2017","894","S2542",116.396744385642,"I"
"674","2017","894","S2542",0.00556597038382221,"I"
"684","2017","894","S2542",0.0210711735958984,"I"
"5166","2017","894","S2542",0,"I"
"261","2017","894","S2542",740991.17477028,"I"
"271","2017","894","S2542",35.433421744,"I"
"281","2017","894","S2542",134.140810888,"I"
"1061","2017","894","S2542",0.291661379014671,"I"
"1062","2017","894","S2542",0,"I"
"1063","2017","894","S2542",0.00139149259595555,"I"
"1064","2017","894","S2542",29.0602960927452,"I"
"1068","2017","894","S2542",0.000993923282825395,"I"
"1070","2017","894","S2542",0.728435557321851,"I"
"1071","2017","894","S2542",0.0293649225580322,"I"
"1072","2017","894","S2542",0.305576304974227,"I"
"1073","2017","894","S2542",0.133185719898603,"I"
"1074","2017","894","S2542",1.07575664017474,"I"
"1075","2017","894","S2542",0.662836620655374,"I"
"1076","2017","894","S2542",0.00638982461867565,"I"
"1078","2017","894","S2542",0.000616232435351745,"I"
"1080","2017","894","S2542",0.000278298519191111,"I"
"1081","2017","894","S2542",5.96353969695237e-05,"I"
"1083","2017","894","S2542",0.0139149259595555,"I"
"1084","2017","894","S2542",0.0119270793939047,"I"
"1087","2017","894","S2542",0,"I"
"1089","2017","894","S2542",0.0768192488634866,"I"
"5910","2017","894","S2543",72682.59809,"I"
"5520","2017","894","S2543",0,"I"
"5141","2017","894","S2543",23795.442624,"I"
"5023","2017","894","S2543",0,"I"
"5610","2017","894","S2543",15383.2701,"I"
"5165","2017","894","S2543",76.03276,"I"
"5510","2017","894","S2543",78000,"I"
"5071","2017","894","S2543",-3170.803374,"I"
"664","2017","894","S2543",4.90411905478056,"I"
"674","2017","894","S2543",0,"I"
"684","2017","894","S2543",5.40566380823659e-06,"I"
"5166","2017","894","S2543",-4.69443953656446,"I"
"261","2017","894","S2543",31220.02216467,"I"
"271","2017","894","S2543",0,"I"
"281","2017","894","S2543",0.034412897,"I"
"1061","2017","894","S2543",0.037378475573715,"I"
"1062","2017","894","S2543",0,"I"
"1063","2017","894","S2543",1.20364532853871e-05,"I"
"1064","2017","894","S2543",1.22733478289167,"I"
"1068","2017","894","S2543",0,"I"
"1070","2017","894","S2543",0.0773418975616833,"I"
"1071","2017","894","S2543",0.00217636470005562,"I"
"1072","2017","894","S2543",0.0376382309584802,"I"
"1073","2017","894","S2543",0.139931503171621,"I"
"1074","2017","894","S2543",0.0920842893686007,"I"
"1075","2017","894","S2543",0.571886591587514,"I"
"1076","2017","894","S2543",0.00080091401185998,"I"
"1078","2017","894","S2543",2.04187611485646e-07,"I"
"1080","2017","894","S2543",3.14448921687894e-06,"I"
"1081","2017","894","S2543",1.63350089188516e-07,"I"
"1083","2017","894","S2543",0,"I"
"1084","2017","894","S2543",0,"I"
"1087","2017","894","S2543",0,"I"
"1089","2017","894","S2543",2.5078509382537,"I"
"5910","2017","894","S2546",9250.7697,"I"
"5520","2017","894","S2546",0,"I"
"5141","2017","894","S2546",0,"I"
"5610","2017","894","S2546",66.97568,"I"
"5071","2017","894","S2546",0,"I"
"664","2017","894","S2546",0,"I"
"674","2017","894","S2546",0,"I"
"684","2017","894","S2546",0,"I"
"5166","2017","894","S2546",-9183.79402,"I"
"261","2017","894","S2546",0,"I"
"271","2017","894","S2546",0,"I"
"281","2017","894","S2546",0,"I"
"1061","2017","894","S2546",0,"I"
"1062","2017","894","S2546",0,"I"
"1063","2017","894","S2546",0,"I"
"1064","2017","894","S2546",0,"I"
"1068","2017","894","S2546",0,"I"
"1070","2017","894","S2546",0,"I"
"1071","2017","894","S2546",0,"I"
"1072","2017","894","S2546",0,"I"
"1073","2017","894","S2546",0,"I"
"1074","2017","894","S2546",0,"I"
"1075","2017","894","S2546",0,"I"
"1076","2017","894","S2546",0,"I"
"1078","2017","894","S2546",0,"I"
"1080","2017","894","S2546",0,"I"
"1081","2017","894","S2546",0,"I"
"1083","2017","894","S2546",0,"I"
"1084","2017","894","S2546",0,"I"
"1087","2017","894","S2546",0,"I"
"1089","2017","894","S2546",0,"I"
"5910","2017","894","S2547",193.2301,"I"
"5520","2017","894","S2547",0,"I"
"5141","2017","894","S2547",0,"I"
"5610","2017","894","S2547",34.61612,"I"
"5071","2017","894","S2547",0,"I"
"664","2017","894","S2547",0,"I"
"674","2017","894","S2547",0,"I"
"684","2017","894","S2547",0,"I"
"5166","2017","894","S2547",-158.61398,"I"
"261","2017","894","S2547",0,"I"
"271","2017","894","S2547",0,"I"
"281","2017","894","S2547",0,"I"
"1061","2017","894","S2547",0,"I"
"1062","2017","894","S2547",0,"I"
"1063","2017","894","S2547",0,"I"
