"geographicAreaM49","measuredElementSuaFbs","measuredItemFbsSua","timePointYears","Value","flagObservationStatus","flagMethod"
"894","271","01450","2013",0.0099,"T","i"
"894","271","01450","2012",0.0099,"T","i"
"894","271","01450","2011",0,"T","i"
"894","271","01450","2010",0,"T","i"
"894","281","01450","2022",0.476345,"T","i"
"894","281","01450","2021",0.166428,"T","i"
"894","281","01450","2020",0.165967,"T","i"
"894","281","01450","2019",0.052614,"T","i"
"894","281","01450","2018",0.38049,"T","i"
"894","281","01450","2017",0.173941,"T","i"
"894","281","01450","2016",0.163355,"T","i"
"894","281","01450","2015",0.052747,"T","i"
"894","281","01450","2014",0.264442,"T","i"
"894","281","01450","2013",0.1332,"T","i"
"894","281","01450","2012",0.1332,"T","i"
"894","281","01450","2011",0,"T","i"
"894","281","01450","2010",0,"T","i"
"894","664","01450","2022",0.000661,"T","i"
"894","664","01450","2021",0.000237,"T","i"
"894","664","01450","2020",0.000243,"T","i"
"894","664","01450","2019",0.000079,"T","i"
"894","664","01450","2018",0.000592,"T","i"
"894","664","01450","2017",0.000279,"T","i"
"894","664","01450","2016",0.000271,"T","i"
"894","664","01450","2015",0.00009,"T","i"
"894","664","01450","2014",0.000467,"T","i"
"894","664","01450","2013",0.000243,"T","i"
"894","664","01450","2012",0.000251,"T","i"
"894","664","01450","2011",0,"T","i"
"894","664","01450","2010",0,"T","i"
"894","674","01450","2022",0.000005,"T","i"
"894","674","01450","2021",0.000002,"T","i"
"894","674","01450","2020",0.000002,"T","i"
"894","674","01450","2019",0.000001,"T","i"
"894","674","01450","2018",0.000004,"T","i"
"894","674","01450","2017",0.000002,"T","i"
"894","674","01450","2016",0.000002,"T","i"
"894","674","01450","2015",0.000001,"T","i"
"894","674","01450","2014",0.000003,"T","i"
"894","674","01450","2013",0.000002,"T","i"
"894","674","01450","2012",0.000002,"T","i"
"894","674","01450","2011",0,"T","i"
"894","674","01450","2010",0,"T","i"
"894","684","01450","2022",0.000065,"T","i"
"894","684","01450","2021",0.000023,"T","i"
"894","684","01450","2020",0.000024,"T","i"
"894","684","01450","2019",0.000008,"T","i"
"894","684","01450","2018",0.000058,"T","i"
"894","684","01450","2017",0.000028,"T","i"
"894","684","01450","2016",0.000027,"T","i"
"894","684","01450","2015",0.000009,"T","i"
"894","684","01450","2014",0.000046,"T","i"
"894","684","01450","2013",0.000024,"T","i"
"894","684","01450","2012",0.000025,"T","i"
"894","684","01450","2011",0,"T","i"
"894","684","01450","2010",0,"T","i"
"894","5166","01450","2022",0,"I","i"
"894","5166","01450","2021",0,"I","i"
"894","5166","01450","2020",0,"I","i"
"894","5166","01450","2019",0,"I","i"
"894","5166","01450","2018",0,"I","i"
"894","5166","01450","2017",0,"I","i"
"894","5166","01450","2016",0,"I","i"
"894","5166","01450","2015",0,"I","i"
"894","5166","01450","2014",0,"I","i"
"894","665","01450","2022",0.000489,"T","i"
"894","665","01450","2021",0.000176,"T","i"
"894","665","01450","2020",0.00018,"T","i"
"894","665","01450","2019",0.000059,"T","i"
"894","665","01450","2018",0.000439,"T","i"
"894","665","01450","2017",0.000207,"T","i"
"894","665","01450","2016",0.0002,"T","i"
"894","665","01450","2015",0.000067,"T","i"
"894","665","01450","2014",0.000346,"T","i"
"894","665","01450","2013",0.00018,"T","i"
"894","665","01450","2012",0.000186,"T","i"
"894","665","01450","2011",0,"T","i"
"894","665","01450","2010",0,"T","i"
"894","5113","2167","2022",45.870478,"I","-"
"894","5113","2167","2021",45.870478,"I","-"
"894","5113","2167","2020",45.870478,"I","-"
"894","5113","2167","2019",0,"I","-"
"894","5113","2167","2018",39.519587,"E","u"
"894","5113","2167","2017",64.916196,"E","u"
"894","5113","2167","2016",93.662252,"E","u"
"894","5113","2167","2015",100.177614,"E","u"
"894","5113","2167","2014",30.4,"I","-"
"894","5113","2167","2013",14.494577,"E","u"
"894","5113","2167","2012",17.501267,"E","u"
"894","5113","2167","2011",17.352081,"E","u"
"894","5113","2167","2010",63.33399,"E","u"
"894","5510","2167","2013",0,"I","c"
"894","5510","2167","2012",0,"I","c"
"894","5510","2167","2011",0,"I","c"
"894","5510","2167","2010",0,"I","c"
"894","5610","2167","2022",259.505328,"","s"
"894","5610","2167","2021",234.628358,"","s"
"894","5610","2167","2020",177.683,"","s"
"894","5610","2167","2019",186.504,"","s"
"894","5610","2167","2018",111.01276,"","s"
"894","5610","2167","2017",131.32547,"","s"
"894","5610","2167","2016",122.33914,"T","s"
"894","5610","2167","2015",139.453991,"","s"
"894","5610","2167","2014",212.115515,"","s"
"894","5610","2167","2013",152,"","-"
"894","5610","2167","2012",127,"","-"
"894","5610","2167","2011",122,"","-"
"894","5610","2167","2010",79,"","-"
"894","5071","2167","2022",0,"I","i"
"894","5071","2167","2021",0,"I","i"
"894","5071","2167","2020",0,"I","i"
"894","5071","2167","2019",45.870478,"E","s"
"894","5071","2167","2018",-39.519587,"E","s"
"894","5071","2167","2017",-25.396609,"E","s"
"894","5071","2167","2016",-28.746056,"E","s"
"894","5071","2167","2015",-6.515362,"E","s"
"894","5071","2167","2014",69.777614,"E","s"
"894","5071","2167","2013",15.905423,"E","s"
"894","5071","2167","2012",-3.00669,"E","s"
"894","5071","2167","2011",0.149186,"E","s"
"894","5071","2167","2010",-45.981909,"E","s"
"894","5910","2167","2022",0.001,"","i"
"894","5910","2167","2021",0.313,"","i"
"894","5910","2167","2020",1,"","i"
"894","5910","2167","2017",0.48402,"","i"
"894","5910","2167","2016",0.011,"T","c"
"894","5910","2167","2014",0.56791,"","i"
"894","5910","2167","2013",0,"","-"
"894","5910","2167","2012",0,"","-"
"894","5910","2167","2011",0,"T","-"
"894","5910","2167","2010",9,"","-"
"894","5141","2167","2022",259.504328,"E","e"
"894","5141","2167","2021",234.315358,"E","e"
"894","5141","2167","2020",176.683,"E","e"
"894","5141","2167","2019",140.633522,"I","e"
"894","5141","2167","2018",150.532347,"E","h"
"894","5141","2167","2017",156.238059,"I","e"
"894","5141","2167","2016",151.074196,"I","e"
"894","5141","2167","2015",145.969353,"I","e"
"894","5141","2167","2014",141.769991,"I","e"
"894","5141","2167","2013",136.094577,"I","e"
"894","5141","2167","2012",130.00669,"I","e"
"894","5141","2167","2011",121.850814,"I","e"
"894","5141","2167","2010",115.981909,"I","e"
"894","261","2167","2022",2335.538952,"T","i"
"894","261","2167","2021",2108.838222,"T","i"
"894","261","2167","2020",1590.147,"T","i"
"894","261","2167","2019",1265.701698,"T","i"
"894","261","2167","2018",1354.791123,"T","i"
"894","261","2167","2017",1406.142531,"T","i"
"894","261","2167","2016",1359.667764,"T","i"
"894","261","2167","2015",1313.724177,"T","i"
"894","261","2167","2014",1275.929919,"T","i"
"894","261","2167","2013",1224.851193,"T","i"
"894","261","2167","2012",1170.06021,"T","i"
"894","261","2167","2011",1096.657326,"T","i"
"894","261","2167","2010",1043.837181,"T","i"
"894","271","2167","2022",0,"T","i"
"894","271","2167","2021",0,"T","i"
"894","271","2167","2020",0,"T","i"
"894","271","2167","2019",0,"T","i"
"894","271","2167","2018",0,"T","i"
"894","271","2167","2017",0,"T","i"
"894","271","2167","2016",0,"T","i"
"894","271","2167","2015",0,"T","i"
"894","271","2167","2014",0,"T","i"
"894","271","2167","2013",0,"T","i"
"894","271","2167","2012",0,"T","i"
"894","271","2167","2011",0,"T","i"
"894","271","2167","2010",0,"T","i"
"894","281","2167","2022",259.244824,"T","i"
"894","281","2167","2021",234.081043,"T","i"
"894","281","2167","2020",176.506317,"T","i"
"894","281","2167","2019",140.492888,"T","i"
"894","281","2167","2018",150.381815,"T","i"
"894","281","2167","2017",156.081821,"T","i"
"894","281","2167","2016",150.923122,"T","i"
"894","281","2167","2015",145.823384,"T","i"
"894","281","2167","2014",141.628221,"T","i"
"894","281","2167","2013",135.958482,"T","i"
"894","281","2167","2012",129.876683,"T","i"
"894","281","2167","2011",121.728963,"T","i"
"894","281","2167","2010",115.865927,"T","i"
"894","664","2167","2022",0.319654,"T","i"
"894","664","2167","2021",0.296698,"T","i"
"894","664","2167","2020",0.230169,"T","i"
"894","664","2167","2019",0.188661,"T","i"
"894","664","2167","2018",0.208106,"T","i"
"894","664","2167","2017",0.22271,"T","i"
"894","664","2167","2016",0.222159,"T","i"
"894","664","2167","2015",0.221516,"T","i"
"894","664","2167","2014",0.222121,"T","i"
"894","664","2167","2013",0.220267,"T","i"
"894","664","2167","2012",0.217411,"T","i"
"894","664","2167","2011",0.210611,"T","i"
"894","664","2167","2010",0.207353,"T","i"
"894","674","2167","2022",0,"T","i"
"894","674","2167","2021",0,"T","i"
"894","674","2167","2020",0,"T","i"
"894","674","2167","2019",0,"T","i"
"894","674","2167","2018",0,"T","i"
"894","674","2167","2017",0,"T","i"
"894","674","2167","2016",0,"T","i"
"894","674","2167","2015",0,"T","i"
"894","674","2167","2014",0,"T","i"
"894","674","2167","2013",0,"T","i"
"894","674","2167","2012",0,"T","i"
"894","674","2167","2011",0,"T","i"
"894","674","2167","2010",0,"T","i"
"894","684","2167","2022",0.035482,"T","i"
"894","684","2167","2021",0.032933,"T","i"
"894","684","2167","2020",0.025549,"T","i"
"894","684","2167","2019",0.020941,"T","i"
"894","684","2167","2018",0.0231,"T","i"
"894","684","2167","2017",0.024721,"T","i"
"894","684","2167","2016",0.02466,"T","i"
"894","684","2167","2015",0.024588,"T","i"
"894","684","2167","2014",0.024655,"T","i"
"894","684","2167","2013",0.02445,"T","i"
"894","684","2167","2012",0.024133,"T","i"
"894","684","2167","2011",0.023378,"T","i"
"894","684","2167","2010",0.023016,"T","i"
"894","5166","2167","2022",0,"I","i"
"894","5166","2167","2021",0,"I","i"
"894","5166","2167","2020",0,"I","i"
"894","5166","2167","2019",0,"I","i"
"894","5166","2167","2018",0,"I","i"
"894","5166","2167","2017",0,"I","i"
"894","5166","2167","2016",0,"I","i"
"894","5166","2167","2015",0,"I","i"
"894","5166","2167","2014",0,"I","i"
"894","665","2167","2022",0.035517,"T","i"
"894","665","2167","2021",0.032966,"T","i"
"894","665","2167","2020",0.025574,"T","i"
"894","665","2167","2019",0.020962,"T","i"
"894","665","2167","2018",0.023123,"T","i"
"894","665","2167","2017",0.024746,"T","i"
"894","665","2167","2016",0.024684,"T","i"
"894","665","2167","2015",0.024613,"T","i"
"894","665","2167","2014",0.02468,"T","i"
"894","665","2167","2013",0.024474,"T","i"
"894","665","2167","2012",0.024157,"T","i"
"894","665","2167","2011",0.023401,"T","i"
"894","665","2167","2010",0.023039,"T","i"
"894","5113","F0262","2022",103.73261,"I","-"
"894","5113","F0262","2021",103.73261,"I","-"
"894","5113","F0262","2020",103.73261,"I","-"
"894","5113","F0262","2019",91.569451,"I","-"
"894","5113","F0262","2018",61.145723,"E","u"
"894","5113","F0262","2017",58.992041,"E","u"
"894","5113","F0262","2016",38.079038,"E","u"
"894","5113","F0262","2015",22.413068,"E","u"
"894","5113","F0262","2014",11.4,"I","-"
"894","5113","F0262","2013",0,"E","u"
"894","5113","F0262","2012",0,"E","u"
"894","5113","F0262","2011",8.294679,"E","u"
"894","5113","F0262","2010",0,"E","u"
"894","5510","F0262","2013",0,"I","c"
"894","5510","F0262","2012",0,"I","c"
"894","5510","F0262","2011",0,"I","c"
"894","5510","F0262","2010",0,"I","c"
"894","5610","F0262","2022",29.8687,"","s"
"894","5610","F0262","2021",37.98905,"","s"
"894","5610","F0262","2020",46.717,"","s"
"894","5610","F0262","2019",55.427,"","s"
"894","5610","F0262","2018",77.36199,"","s"
"894","5610","F0262","2017",47.5864,"","s"
"894","5610","F0262","2016",64.91179,"T","s"
"894","5610","F0262","2015",58.247489,"","s"
"894","5610","F0262","2014",52.346705,"","s"
"894","5610","F0262","2013",59,"","-"
"894","5610","F0262","2012",41,"","-"
"894","5610","F0262","2011",28,"","-"
"894","5610","F0262","2010",45,"","-"
"894","5071","F0262","2022",0,"E","s"
"894","5071","F0262","2021",0,"E","s"
"894","5071","F0262","2020",0,"E","s"
"894","5071","F0262","2019",12.163159,"E","s"
"894","5071","F0262","2018",30.423728,"E","s"
"894","5071","F0262","2017",2.153682,"E","s"
"894","5071","F0262","2016",20.913003,"E","s"
"894","5071","F0262","2015",15.66597,"E","s"
"894","5071","F0262","2014",11.013068,"E","s"
"894","5071","F0262","2013",11.4,"E","s"
"894","5071","F0262","2012",0,"E","s"
"894","5071","F0262","2011",-8.294679,"E","s"
"894","5071","F0262","2010",8.294679,"E","s"
"894","5910","F0262","2013",2,"","-"
"894","5910","F0262","2012",0,"","-"
"894","5910","F0262","2011",0,"E","t"
"894","5910","F0262","2010",0,"E","t"
"894","5141","F0262","2022",29.8687,"E","h"
"894","5141","F0262","2021",37.98905,"E","h"
"894","5141","F0262","2020",46.717,"E","h"
"894","5141","F0262","2019",43.263841,"I","e"
"894","5141","F0262","2018",46.938262,"I","e"
"894","5141","F0262","2017",45.432718,"I","e"
"894","5141","F0262","2016",43.998787,"I","e"
"894","5141","F0262","2015",42.581519,"I","e"
"894","5141","F0262","2014",41.333637,"I","e"
"894","5141","F0262","2013",45.6,"E","h"
"894","5141","F0262","2012",41,"E","h"
"894","5141","F0262","2011",36.294679,"I","e"
"894","5141","F0262","2010",36.705321,"E","h"
"894","261","F0262","2022",40.367548,"T","i"
"894","261","F0262","2021",51.342201,"T","i"
"894","261","F0262","2020",63.138026,"T","i"
"894","261","F0262","2019",58.471081,"T","i"
"894","261","F0262","2018",63.437061,"T","i"
"894","261","F0262","2017",61.402318,"T","i"
"894","261","F0262","2016",59.464361,"T","i"
"894","261","F0262","2015",57.548923,"T","i"
"894","261","F0262","2014",55.86241,"T","i"
"894","261","F0262","2013",61.6284,"T","i"
"894","261","F0262","2012",55.4115,"T","i"
"894","261","F0262","2011",49.052259,"T","i"
"894","261","F0262","2010",49.607241,"T","i"
"894","271","F0262","2022",0.279272,"T","i"
"894","271","F0262","2021",0.355198,"T","i"
"894","271","F0262","2020",0.436804,"T","i"
"894","271","F0262","2019",0.404517,"T","i"
"894","271","F0262","2018",0.438873,"T","i"
"894","271","F0262","2017",0.424796,"T","i"
"894","271","F0262","2016",0.411389,"T","i"
"894","271","F0262","2015",0.398137,"T","i"
"894","271","F0262","2014",0.38647,"T","i"
"894","271","F0262","2013",0.42636,"T","i"
"894","271","F0262","2012",0.38335,"T","i"
"894","271","F0262","2011",0.339355,"T","i"
"894","271","F0262","2010",0.343195,"T","i"
"894","281","F0262","2022",4.062143,"T","i"
"894","281","F0262","2021",5.166511,"T","i"
"894","281","F0262","2020",6.353512,"T","i"
"894","281","F0262","2019",5.883882,"T","i"
"894","281","F0262","2018",6.383604,"T","i"
"894","281","F0262","2017",6.17885,"T","i"
"894","281","F0262","2016",5.983835,"T","i"
"894","281","F0262","2015",5.791087,"T","i"
"894","281","F0262","2014",5.621375,"T","i"
"894","281","F0262","2013",6.2016,"T","i"
"894","281","F0262","2012",5.576,"T","i"
"894","281","F0262","2011",4.936076,"T","i"
"894","281","F0262","2010",4.991924,"T","i"
"894","664","F0262","2022",0.005525,"T","i"
"894","664","F0262","2021",0.007223,"T","i"
"894","664","F0262","2020",0.009139,"T","i"
"894","664","F0262","2019",0.008715,"T","i"
"894","664","F0262","2018",0.009744,"T","i"
"894","664","F0262","2017",0.009725,"T","i"
"894","664","F0262","2016",0.009716,"T","i"
"894","664","F0262","2015",0.009704,"T","i"
"894","664","F0262","2014",0.009725,"T","i"
"894","664","F0262","2013",0.011083,"T","i"
"894","664","F0262","2012",0.010296,"T","i"
"894","664","F0262","2011",0.00942,"T","i"
"894","664","F0262","2010",0.009854,"T","i"
"894","674","F0262","2022",0.000038,"T","i"
"894","674","F0262","2021",0.00005,"T","i"
"894","674","F0262","2020",0.000063,"T","i"
"894","674","F0262","2019",0.00006,"T","i"
"894","674","F0262","2018",0.000067,"T","i"
"894","674","F0262","2017",0.000067,"T","i"
"894","674","F0262","2016",0.000067,"T","i"
"894","674","F0262","2015",0.000067,"T","i"
"894","674","F0262","2014",0.000067,"T","i"
"894","674","F0262","2013",0.000077,"T","i"
"894","674","F0262","2012",0.000071,"T","i"
"894","674","F0262","2011",0.000065,"T","i"
"894","674","F0262","2010",0.000068,"T","i"
"894","684","F0262","2022",0.000556,"T","i"
"894","684","F0262","2021",0.000727,"T","i"
"894","684","F0262","2020",0.00092,"T","i"
"894","684","F0262","2019",0.000877,"T","i"
"894","684","F0262","2018",0.000981,"T","i"
"894","684","F0262","2017",0.000979,"T","i"
"894","684","F0262","2016",0.000978,"T","i"
"894","684","F0262","2015",0.000976,"T","i"
"894","684","F0262","2014",0.000979,"T","i"
"894","684","F0262","2013",0.001115,"T","i"
"894","684","F0262","2012",0.001036,"T","i"
"894","684","F0262","2011",0.000948,"T","i"
"894","684","F0262","2010",0.000992,"T","i"
"894","5166","F0262","2022",0,"I","i"
"894","5166","F0262","2021",0,"I","i"
"894","5166","F0262","2020",0,"I","i"
"894","5166","F0262","2019",0,"I","i"
"894","5166","F0262","2018",0,"I","i"
"894","5166","F0262","2017",0,"I","i"
"894","5166","F0262","2016",0,"I","i"
"894","5166","F0262","2015",0,"I","i"
"894","5166","F0262","2014",0,"I","i"
"894","665","F0262","2022",0.004088,"T","i"
"894","665","F0262","2021",0.005345,"T","i"
"894","665","F0262","2020",0.006762,"T","i"
"894","665","F0262","2019",0.006449,"T","i"
"894","665","F0262","2018",0.00721,"T","i"
"894","665","F0262","2017",0.007196,"T","i"
"894","665","F0262","2016",0.007189,"T","i"
"894","665","F0262","2015",0.00718,"T","i"
"894","665","F0262","2014",0.007196,"T","i"
"894","665","F0262","2013",0.0082,"T","i"
"894","665","F0262","2012",0.007618,"T","i"
"894","665","F0262","2011",0.00697,"T","i"
"894","665","F0262","2010",0.007291,"T","i"
"894","5610","01499.01","2016",0.084,"T","c"
"894","5141","01499.01","2016",0.084,"E","h"
"894","261","01499.01","2016",0.47628,"T","i"
"894","271","01499.01","2016",0.005712,"T","i"
"894","281","01499.01","2016",0.03654,"T","i"
"894","664","01499.01","2016",0.000078,"T","i"
"894","674","01499.01","2016",0.000001,"T","i"
"894","684","01499.01","2016",0.000006,"T","i"
"894","5166","01499.01","2018",0,"I","i"
"894","5166","01499.01","2017",0,"I","i"
"894","5166","01499.01","2016",0,"I","i"
"894","5166","01499.01","2015",0,"I","i"
"894","5166","01499.01","2014",0,"I","i"
"894","665","01499.01","2016",0.000014,"T","i"
"894","5166","21691.03","2022",0,"I","i"
"894","5166","21691.03","2021",0,"I","i"
"894","5166","21691.03","2020",0,"I","i"
"894","5166","21691.03","2019",0,"I","i"
"894","5166","21691.03","2018",0,"I","i"
"894","5166","21691.03","2017",0,"I","i"
"894","5166","21691.03","2016",0,"I","i"
"894","5166","21691.03","2015",0,"I","i"
"894","5166","21691.03","2014",0,"I","i"
"894","5113","01447","2022",0,"I","-"
"894","5113","01447","2021",0,"I","-"
"894","5113","01447","2020",0,"I","-"
"894","5113","01447","2019",0,"I","-"
"894","5113","01447","2018",0,"I","-"
"894","5113","01447","2017",0,"I","-"
"894","5113","01447","2016",0,"I","-"
"894","5113","01447","2015",0,"I","-"
"894","5113","01447","2014",0,"I","-"
"894","5113","01447","2013",0,"E","u"
"894","5113","01447","2012",0,"E","u"
"894","5113","01447","2011",0,"E","u"
"894","5113","01447","2010",0,"E","u"
"894","5610","01447","2022",6.367,"","s"
"894","5610","01447","2021",1.45,"","i"
"894","5610","01447","2016",0.07049,"T","c"
"894","5071","01447","2022",0,"I","i"
"894","5071","01447","2021",0,"I","i"
"894","5071","01447","2020",0,"I","i"
"894","5071","01447","2018",0,"I","i"
"894","5071","01447","2017",0,"I","i"
"894","5071","01447","2016",0,"E","s"
"894","5071","01447","2015",0,"I","i"
"894","5071","01447","2014",0,"I","i"
"894","5910","01447","2013",0,"E","t"
"894","5910","01447","2012",0,"E","t"
"894","5910","01447","2011",0,"E","t"
"894","5910","01447","2010",0,"E","t"
"894","5520","01447","2022",6.367,"E","h"
"894","5520","01447","2021",1.45,"E","h"
"894","5520","01447","2016",0.07049,"E","-"
"894","5166","01447","2022",0,"I","i"
"894","5166","01447","2021",0,"I","i"
"894","5166","01447","2020",0,"I","i"
"894","5166","01447","2018",0,"I","i"
"894","5166","01447","2017",0,"I","i"
"894","5166","01447","2016",0,"I","i"
"894","5166","01447","2015",0,"I","i"
"894","5166","01447","2014",0,"I","i"
"894","5113","21691.04","2022",0.4,"I","-"
"894","5113","21691.04","2021",0.4,"I","-"
"894","5113","21691.04","2020",0.4,"I","-"
"894","5113","21691.04","2019",0.4,"I","-"
"894","5113","21691.04","2018",0.4,"I","-"
"894","5113","21691.04","2017",0.4,"I","-"
"894","5113","21691.04","2016",0.4,"I","-"
"894","5113","21691.04","2015",0.4,"I","-"
"894","5113","21691.04","2014",0.4,"I","-"
"894","5113","21691.04","2013",0.4,"E","u"
"894","5113","21691.04","2012",0.4,"E","u"
"894","5113","21691.04","2011",0.4,"E","u"
"894","5113","21691.04","2010",0.4,"E","u"
"894","5510","21691.04","2013",0,"I","c"
"894","5510","21691.04","2012",0,"I","c"
"894","5510","21691.04","2011",0,"I","c"
"894","5510","21691.04","2010",0,"I","c"
"894","5610","21691.04","2022",10.082,"","s"
"894","5610","21691.04","2021",2.25,"","s"
"894","5610","21691.04","2020",10.798625,"","s"
"894","5610","21691.04","2019",2.303,"","s"
"894","5610","21691.04","2018",6.4835,"","s"
"894","5610","21691.04","2017",7.81478,"","s"
"894","5610","21691.04","2016",2.2348,"T","s"
"894","5610","21691.04","2015",0.048,"","i"
"894","5610","21691.04","2014",0.1,"","i"
"894","5610","21691.04","2013",2,"","-"
"894","5610","21691.04","2012",1,"","-"
"894","5610","21691.04","2011",3,"","-"
"894","5610","21691.04","2010",0,"T","-"
"894","5071","21691.04","2022",0,"I","i"
"894","5071","21691.04","2021",0,"I","i"
"894","5071","21691.04","2020",0,"I","i"
"894","5071","21691.04","2019",0,"I","i"
"894","5071","21691.04","2018",0,"I","i"
"894","5071","21691.04","2017",0,"I","i"
"894","5071","21691.04","2016",0,"I","i"
"894","5071","21691.04","2015",-0.4,"E","s"
"894","5071","21691.04","2014",0,"I","i"
"894","5910","21691.04","2015",1.225,"","i"
"894","5165","21691.04","2022",10.082,"E","e"
"894","5165","21691.04","2021",2.25,"E","e"
"894","5165","21691.04","2020",10.798625,"E","e"
"894","5165","21691.04","2019",2.303,"E","e"
"894","5165","21691.04","2018",6.4835,"E","e"
"894","5165","21691.04","2017",7.81478,"E","e"
"894","5165","21691.04","2016",2.2348,"E","e"
"894","5165","21691.04","2014",0.1,"E","e"
"894","5165","21691.04","2013",2,"E","e"
"894","5165","21691.04","2012",1,"E","e"
"894","5165","21691.04","2011",3,"E","e"
"894","5166","21691.04","2022",0,"I","i"
"894","5166","21691.04","2021",0,"I","i"
"894","5166","21691.04","2020",0,"I","i"
"894","5166","21691.04","2019",0,"I","i"
"894","5166","21691.04","2018",0,"I","i"
"894","5166","21691.04","2017",0,"I","i"
"894","5166","21691.04","2016",0,"I","i"
"894","5166","21691.04","2015",-1,"I","i"
"894","5166","21691.04","2014",0,"I","i"
"894","5113","01445","2022",7749.88984,"E","u"
"894","5113","01445","2021",11985.713047,"I","-"
"894","5113","01445","2020",14669.485683,"I","-"
"894","5113","01445","2019",30462.104619,"I","-"
"894","5113","01445","2018",54628.555793,"E","u"
"894","5113","01445","2017",43532.481189,"E","u"
"894","5113","01445","2016",24616.202542,"E","u"
"894","5113","01445","2015",15468.691563,"E","u"
"894","5113","01445","2014",6757,"I","-"
"894","5113","01445","2013",18729.702858,"E","u"
"894","5113","01445","2012",34663.407125,"E","u"
"894","5113","01445","2011",56489.909431,"E","u"
"894","5113","01445","2010",68489.909431,"E","u"
"894","5510","01445","2022",80163.597937,"","q"
"894","5510","01445","2021",79816.34,"","q"
"894","5510","01445","2020",50450.624943,"","q"
"894","5510","01445","2019",34207.722314,"","q"
"894","5510","01445","2018",47593.80334,"","q"
"894","5510","01445","2017",50220.496272,"","q"
"894","5510","01445","2016",61072,"","q"
"894","5510","01445","2015",34726,"","p"
"894","5510","01445","2014",34264,"","-"
"894","5510","01445","2013",33733,"","-"
"894","5510","01445","2012",20468,"","-"
"894","5510","01445","2011",43908,"","-"
"894","5510","01445","2010",26417,"","-"
"894","5610","01445","2022",3.079,"","s"
"894","5610","01445","2021",5.08112,"","s"
"894","5610","01445","2020",2.241,"","s"
"894","5610","01445","2019",3.459,"","s"
"894","5610","01445","2018",3.7156,"","s"
"894","5610","01445","2017",1325.16106,"","s"
"894","5610","01445","2016",3.23641,"T","s"
"894","5610","01445","2015",13.85405,"","s"
"894","5610","01445","2014",4.87941,"","s"
"894","5610","01445","2013",54,"","-"
"894","5610","01445","2012",5,"T","-"
"894","5610","01445","2011",2,"T","-"
"894","5610","01445","2010",33,"","-"
"894","5071","01445","2022",-4879.678522,"E","s"
"894","5071","01445","2021",-4235.823207,"E","s"
"894","5071","01445","2020",-2683.772636,"E","s"
"894","5071","01445","2019",-15792.618936,"E","s"
"894","5071","01445","2018",-24166.451174,"E","s"
"894","5071","01445","2017",11096.074604,"E","s"
"894","5071","01445","2016",18916.278647,"E","s"
"894","5071","01445","2015",9147.510979,"E","s"
"894","5071","01445","2014",8711.691563,"E","s"
"894","5071","01445","2013",-11972.702858,"E","s"
"894","5071","01445","2012",-15933.704267,"E","s"
"894","5071","01445","2011",-21826.502306,"E","s"
"894","5071","01445","2010",-12000,"E","f"
"894","5910","01445","2022",618.995,"","s"
"894","5910","01445","2021",5143.22398,"","s"
"894","5910","01445","2020",47,"","s"
"894","5910","01445","2019",218.83,"","s"
"894","5910","01445","2018",28.04,"","s"
"894","5910","01445","2017",30.20161,"","s"
"894","5910","01445","2016",2968.572,"T","s"
"894","5910","01445","2015",445,"","s"
"894","5910","01445","2014",59.7,"","s"
"894","5910","01445","2013",2,"E","t"
"894","5910","01445","2012",2,"","-"
"894","5910","01445","2011",0,"T","-"
"894","5910","01445","2010",7,"","-"
"894","5525","01445","2022",2539.252251,"I","e"
"894","5525","01445","2021",2387.661493,"I","e"
"894","5525","01445","2020",1639.514967,"I","e"
"894","5525","01445","2019",1191.166909,"I","e"
"894","5525","01445","2018",1554.496413,"E","e"
"894","5525","01445","2017",1640.288774,"E","e"
"894","5525","01445","2016",1994.717763,"E","e"
"894","5525","01445","2015",1134.211571,"E","e"
"894","5525","01445","2014",1119.121847,"E","e"
"894","5525","01445","2013",1101.778463,"E","e"
"894","5525","01445","2012",668.520487,"E","e"
"894","5525","01445","2011",1434.111664,"E","e"
"894","5525","01445","2010",862.825176,"E","e"
"894","5016","01445","2022",2374.124818,"I","e"
"894","5016","01445","2021",2363.900115,"I","e"
"894","5016","01445","2020",1009,"","q"
"894","5016","01445","2019",951.876067,"","q"
"894","5016","01445","2018",3581.433701,"I","e"
"894","5016","01445","2017",3779.092344,"I","e"
"894","5016","01445","2016",4595.668,"I","e"
"894","5016","01445","2015",2613.1315,"I","e"
"894","5016","01445","2014",2578.366,"I","e"
"894","5016","01445","2013",2538.40825,"I","e"
"894","5016","01445","2012",1540.217,"I","e"
"894","5016","01445","2011",3304.077,"I","e"
"894","5016","01445","2010",1987.87925,"I","e"
"894","5023","01445","2022",78437.5,"E","-"
"894","5023","01445","2021",73125,"E","-"
"894","5023","01445","2020",49441,"","q"
"894","5023","01445","2019",46641.927274,"","q"
"894","5023","01445","2018",65600,"E","-"
"894","5023","01445","2017",34000,"E","-"
"894","5023","01445","2016",31600,"E","-"
"894","5023","01445","2015",20400,"E","-"
"894","5023","01445","2014",20800,"E","-"
"894","5023","01445","2013",34000,"E","-"
"894","5023","01445","2012",26400,"E","-"
"894","5023","01445","2011",53600,"E","-"
"894","5023","01445","2010",29200,"E","-"
"894","5141","01445","2022",1076.48339,"I","e"
