"geographicAreaM49","measuredElementSuaFbs","measuredItemFbsSua","timePointYears","Value","flagObservationStatus","flagMethod"
"894","281","S2630","2016",NA,NA,NA
"894","281","S2630","2015",NA,NA,NA
"894","281","S2630","2014",NA,NA,NA
"894","664","S2630","2022",NA,NA,NA
"894","664","S2630","2021",NA,NA,NA
"894","664","S2630","2020",NA,NA,NA
"894","664","S2630","2019",NA,NA,NA
"894","664","S2630","2018",NA,NA,NA
"894","664","S2630","2017",NA,NA,NA
"894","664","S2630","2016",NA,NA,NA
"894","664","S2630","2015",NA,NA,NA
"894","664","S2630","2014",NA,NA,NA
"894","674","S2630","2022",NA,NA,NA
"894","674","S2630","2021",NA,NA,NA
"894","674","S2630","2020",NA,NA,NA
"894","674","S2630","2019",NA,NA,NA
"894","674","S2630","2018",NA,NA,NA
"894","674","S2630","2017",NA,NA,NA
"894","674","S2630","2016",NA,NA,NA
"894","674","S2630","2015",NA,NA,NA
"894","674","S2630","2014",NA,NA,NA
"894","684","S2630","2022",NA,NA,NA
"894","684","S2630","2021",NA,NA,NA
"894","684","S2630","2020",NA,NA,NA
"894","684","S2630","2019",NA,NA,NA
"894","684","S2630","2018",NA,NA,NA
"894","684","S2630","2017",NA,NA,NA
"894","684","S2630","2016",NA,NA,NA
"894","684","S2630","2015",NA,NA,NA
"894","684","S2630","2014",NA,NA,NA
"894","5166","S2630","2022",NA,NA,NA
"894","5166","S2630","2021",NA,NA,NA
"894","5166","S2630","2020",NA,NA,NA
"894","5166","S2630","2019",NA,NA,NA
"894","5166","S2630","2018",NA,NA,NA
"894","5166","S2630","2017",NA,NA,NA
"894","5166","S2630","2016",NA,NA,NA
"894","5166","S2630","2015",NA,NA,NA
"894","5166","S2630","2014",NA,NA,NA
"894","665","S2630","2022",NA,NA,NA
"894","665","S2630","2021",NA,NA,NA
"894","665","S2630","2020",NA,NA,NA
"894","665","S2630","2019",NA,NA,NA
"894","665","S2630","2018",NA,NA,NA
"894","665","S2630","2017",NA,NA,NA
"894","665","S2630","2016",NA,NA,NA
"894","665","S2630","2015",NA,NA,NA
"894","665","S2630","2014",NA,NA,NA
"894","5610","S2633","2022",NA,NA,NA
"894","5610","S2633","2021",NA,NA,NA
"894","5610","S2633","2020",NA,NA,NA
"894","5610","S2633","2019",NA,NA,NA
"894","5610","S2633","2018",NA,NA,NA
"894","5610","S2633","2017",NA,NA,NA
"894","5610","S2633","2016",NA,NA,NA
"894","5610","S2633","2015",NA,NA,NA
"894","5610","S2633","2014",NA,NA,NA
"894","5071","S2633","2022",NA,NA,NA
"894","5071","S2633","2021",NA,NA,NA
"894","5071","S2633","2020",NA,NA,NA
"894","5071","S2633","2019",NA,NA,NA
"894","5071","S2633","2018",NA,NA,NA
"894","5071","S2633","2017",NA,NA,NA
"894","5071","S2633","2016",NA,NA,NA
"894","5071","S2633","2015",NA,NA,NA
"894","5071","S2633","2014",NA,NA,NA
"894","5910","S2633","2022",NA,NA,NA
"894","5910","S2633","2021",NA,NA,NA
"894","5910","S2633","2020",NA,NA,NA
"894","5910","S2633","2019",NA,NA,NA
"894","5910","S2633","2018",NA,NA,NA
"894","5910","S2633","2017",NA,NA,NA
"894","5910","S2633","2016",NA,NA,NA
"894","5910","S2633","2015",NA,NA,NA
"894","5910","S2633","2014",NA,NA,NA
"894","5141","S2633","2022",NA,NA,NA
"894","5141","S2633","2021",NA,NA,NA
"894","5141","S2633","2020",NA,NA,NA
"894","5141","S2633","2019",NA,NA,NA
"894","5141","S2633","2018",NA,NA,NA
"894","5141","S2633","2017",NA,NA,NA
"894","5141","S2633","2016",NA,NA,NA
"894","5141","S2633","2015",NA,NA,NA
"894","5141","S2633","2014",NA,NA,NA
"894","261","S2633","2022",NA,NA,NA
"894","261","S2633","2021",NA,NA,NA
"894","261","S2633","2020",NA,NA,NA
"894","261","S2633","2019",NA,NA,NA
"894","261","S2633","2018",NA,NA,NA
"894","261","S2633","2017",NA,NA,NA
"894","261","S2633","2016",NA,NA,NA
"894","261","S2633","2015",NA,NA,NA
"894","261","S2633","2014",NA,NA,NA
"894","271","S2633","2022",NA,NA,NA
"894","271","S2633","2021",NA,NA,NA
"894","271","S2633","2020",NA,NA,NA
"894","271","S2633","2019",NA,NA,NA
"894","271","S2633","2018",NA,NA,NA
"894","271","S2633","2017",NA,NA,NA
"894","271","S2633","2016",NA,NA,NA
"894","271","S2633","2015",NA,NA,NA
"894","271","S2633","2014",NA,NA,NA
"894","281","S2633","2022",NA,NA,NA
"894","281","S2633","2021",NA,NA,NA
"894","281","S2633","2020",NA,NA,NA
"894","281","S2633","2019",NA,NA,NA
"894","281","S2633","2018",NA,NA,NA
"894","281","S2633","2017",NA,NA,NA
"894","281","S2633","2016",NA,NA,NA
"894","281","S2633","2015",NA,NA,NA
"894","281","S2633","2014",NA,NA,NA
"894","664","S2633","2022",NA,NA,NA
"894","664","S2633","2021",NA,NA,NA
"894","664","S2633","2020",NA,NA,NA
"894","664","S2633","2019",NA,NA,NA
"894","664","S2633","2018",NA,NA,NA
"894","664","S2633","2017",NA,NA,NA
"894","664","S2633","2016",NA,NA,NA
"894","664","S2633","2015",NA,NA,NA
"894","664","S2633","2014",NA,NA,NA
"894","674","S2633","2022",NA,NA,NA
"894","674","S2633","2021",NA,NA,NA
"894","674","S2633","2020",NA,NA,NA
"894","674","S2633","2019",NA,NA,NA
"894","674","S2633","2018",NA,NA,NA
"894","674","S2633","2017",NA,NA,NA
"894","674","S2633","2016",NA,NA,NA
"894","674","S2633","2015",NA,NA,NA
"894","674","S2633","2014",NA,NA,NA
"894","684","S2633","2022",NA,NA,NA
"894","684","S2633","2021",NA,NA,NA
"894","684","S2633","2020",NA,NA,NA
"894","684","S2633","2019",NA,NA,NA
"894","684","S2633","2018",NA,NA,NA
"894","684","S2633","2017",NA,NA,NA
"894","684","S2633","2016",NA,NA,NA
"894","684","S2633","2015",NA,NA,NA
"894","684","S2633","2014",NA,NA,NA
"894","5165","S2633","2021",NA,NA,NA
"894","5165","S2633","2020",NA,NA,NA
"894","5165","S2633","2017",NA,NA,NA
"894","5165","S2633","2016",NA,NA,NA
"894","5165","S2633","2015",NA,NA,NA
"894","5165","S2633","2014",NA,NA,NA
"894","5166","S2633","2022",NA,NA,NA
"894","5166","S2633","2021",NA,NA,NA
"894","5166","S2633","2020",NA,NA,NA
"894","5166","S2633","2019",NA,NA,NA
"894","5166","S2633","2018",NA,NA,NA
"894","5166","S2633","2017",NA,NA,NA
"894","5166","S2633","2016",NA,NA,NA
"894","5166","S2633","2015",NA,NA,NA
"894","5166","S2633","2014",NA,NA,NA
"894","665","S2633","2022",NA,NA,NA
"894","665","S2633","2021",NA,NA,NA
"894","665","S2633","2020",NA,NA,NA
"894","665","S2633","2019",NA,NA,NA
"894","665","S2633","2018",NA,NA,NA
"894","665","S2633","2017",NA,NA,NA
"894","665","S2633","2016",NA,NA,NA
"894","665","S2633","2015",NA,NA,NA
"894","665","S2633","2014",NA,NA,NA
"894","5510","S2635","2022",NA,NA,NA
"894","5510","S2635","2021",NA,NA,NA
"894","5510","S2635","2020",NA,NA,NA
"894","5510","S2635","2019",NA,NA,NA
"894","5510","S2635","2018",NA,NA,NA
"894","5510","S2635","2017",NA,NA,NA
"894","5510","S2635","2016",NA,NA,NA
"894","5510","S2635","2015",NA,NA,NA
"894","5510","S2635","2014",NA,NA,NA
"894","5610","S2635","2022",NA,NA,NA
"894","5610","S2635","2021",NA,NA,NA
"894","5610","S2635","2020",NA,NA,NA
"894","5610","S2635","2019",NA,NA,NA
"894","5610","S2635","2018",NA,NA,NA
"894","5610","S2635","2017",NA,NA,NA
"894","5610","S2635","2016",NA,NA,NA
"894","5610","S2635","2015",NA,NA,NA
"894","5610","S2635","2014",NA,NA,NA
"894","5071","S2635","2022",NA,NA,NA
"894","5071","S2635","2021",NA,NA,NA
"894","5071","S2635","2020",NA,NA,NA
"894","5071","S2635","2019",NA,NA,NA
"894","5071","S2635","2018",NA,NA,NA
"894","5071","S2635","2017",NA,NA,NA
"894","5071","S2635","2016",NA,NA,NA
"894","5071","S2635","2015",NA,NA,NA
"894","5071","S2635","2014",NA,NA,NA
"894","5910","S2635","2022",NA,NA,NA
"894","5910","S2635","2021",NA,NA,NA
"894","5910","S2635","2020",NA,NA,NA
"894","5910","S2635","2019",NA,NA,NA
"894","5910","S2635","2018",NA,NA,NA
"894","5910","S2635","2017",NA,NA,NA
"894","5910","S2635","2016",NA,NA,NA
"894","5910","S2635","2015",NA,NA,NA
"894","5910","S2635","2014",NA,NA,NA
"894","5016","S2635","2022",NA,NA,NA
"894","5016","S2635","2021",NA,NA,NA
"894","5016","S2635","2020",NA,NA,NA
"894","5016","S2635","2019",NA,NA,NA
"894","5016","S2635","2018",NA,NA,NA
"894","5016","S2635","2017",NA,NA,NA
"894","5016","S2635","2016",NA,NA,NA
"894","5016","S2635","2015",NA,NA,NA
"894","5016","S2635","2014",NA,NA,NA
"894","5141","S2635","2022",NA,NA,NA
"894","5141","S2635","2021",NA,NA,NA
"894","5141","S2635","2020",NA,NA,NA
"894","5141","S2635","2019",NA,NA,NA
"894","5141","S2635","2018",NA,NA,NA
"894","5141","S2635","2017",NA,NA,NA
"894","5141","S2635","2016",NA,NA,NA
"894","5141","S2635","2015",NA,NA,NA
"894","5141","S2635","2014",NA,NA,NA
"894","261","S2635","2022",NA,NA,NA
"894","261","S2635","2021",NA,NA,NA
"894","261","S2635","2020",NA,NA,NA
"894","261","S2635","2019",NA,NA,NA
"894","261","S2635","2018",NA,NA,NA
"894","261","S2635","2017",NA,NA,NA
"894","261","S2635","2016",NA,NA,NA
"894","261","S2635","2015",NA,NA,NA
"894","261","S2635","2014",NA,NA,NA
"894","271","S2635","2022",NA,NA,NA
"894","271","S2635","2021",NA,NA,NA
"894","271","S2635","2020",NA,NA,NA
"894","271","S2635","2019",NA,NA,NA
"894","271","S2635","2018",NA,NA,NA
"894","271","S2635","2017",NA,NA,NA
"894","271","S2635","2016",NA,NA,NA
"894","271","S2635","2015",NA,NA,NA
"894","271","S2635","2014",NA,NA,NA
"894","281","S2635","2022",NA,NA,NA
"894","281","S2635","2021",NA,NA,NA
"894","281","S2635","2020",NA,NA,NA
"894","281","S2635","2019",NA,NA,NA
"894","281","S2635","2018",NA,NA,NA
"894","281","S2635","2017",NA,NA,NA
"894","281","S2635","2016",NA,NA,NA
"894","281","S2635","2015",NA,NA,NA
"894","281","S2635","2014",NA,NA,NA
"894","664","S2635","2022",NA,NA,NA
"894","664","S2635","2021",NA,NA,NA
"894","664","S2635","2020",NA,NA,NA
"894","664","S2635","2019",NA,NA,NA
"894","664","S2635","2018",NA,NA,NA
"894","664","S2635","2017",NA,NA,NA
"894","664","S2635","2016",NA,NA,NA
"894","664","S2635","2015",NA,NA,NA
"894","664","S2635","2014",NA,NA,NA
"894","674","S2635","2022",NA,NA,NA
"894","674","S2635","2021",NA,NA,NA
"894","674","S2635","2020",NA,NA,NA
"894","674","S2635","2019",NA,NA,NA
"894","674","S2635","2018",NA,NA,NA
"894","674","S2635","2017",NA,NA,NA
"894","674","S2635","2016",NA,NA,NA
"894","674","S2635","2015",NA,NA,NA
"894","674","S2635","2014",NA,NA,NA
"894","684","S2635","2022",NA,NA,NA
"894","684","S2635","2021",NA,NA,NA
"894","684","S2635","2020",NA,NA,NA
"894","684","S2635","2019",NA,NA,NA
"894","684","S2635","2018",NA,NA,NA
"894","684","S2635","2017",NA,NA,NA
"894","684","S2635","2016",NA,NA,NA
"894","684","S2635","2015",NA,NA,NA
"894","684","S2635","2014",NA,NA,NA
"894","5165","S2635","2022",NA,NA,NA
"894","5165","S2635","2021",NA,NA,NA
"894","5165","S2635","2020",NA,NA,NA
"894","5165","S2635","2019",NA,NA,NA
"894","5165","S2635","2018",NA,NA,NA
"894","5165","S2635","2017",NA,NA,NA
"894","5165","S2635","2016",NA,NA,NA
"894","5165","S2635","2015",NA,NA,NA
"894","5166","S2635","2022",NA,NA,NA
"894","5166","S2635","2021",NA,NA,NA
"894","5166","S2635","2020",NA,NA,NA
"894","5166","S2635","2019",NA,NA,NA
"894","5166","S2635","2018",NA,NA,NA
"894","5166","S2635","2017",NA,NA,NA
"894","5166","S2635","2016",NA,NA,NA
"894","5166","S2635","2015",NA,NA,NA
"894","5166","S2635","2014",NA,NA,NA
"894","665","S2635","2022",NA,NA,NA
"894","665","S2635","2021",NA,NA,NA
"894","665","S2635","2020",NA,NA,NA
"894","665","S2635","2019",NA,NA,NA
"894","665","S2635","2018",NA,NA,NA
"894","665","S2635","2017",NA,NA,NA
"894","665","S2635","2016",NA,NA,NA
"894","665","S2635","2015",NA,NA,NA
"894","665","S2635","2014",NA,NA,NA
"894","5510","S2657","2022",NA,NA,NA
"894","5510","S2657","2021",NA,NA,NA
"894","5510","S2657","2020",NA,NA,NA
"894","5510","S2657","2019",NA,NA,NA
"894","5510","S2657","2018",NA,NA,NA
"894","5510","S2657","2017",NA,NA,NA
"894","5510","S2657","2016",NA,NA,NA
"894","5510","S2657","2015",NA,NA,NA
"894","5510","S2657","2014",NA,NA,NA
"894","5610","S2657","2022",NA,NA,NA
"894","5610","S2657","2021",NA,NA,NA
"894","5610","S2657","2020",NA,NA,NA
"894","5610","S2657","2019",NA,NA,NA
"894","5610","S2657","2018",NA,NA,NA
"894","5610","S2657","2017",NA,NA,NA
"894","5610","S2657","2016",NA,NA,NA
"894","5610","S2657","2015",NA,NA,NA
"894","5610","S2657","2014",NA,NA,NA
"894","5071","S2657","2022",NA,NA,NA
"894","5071","S2657","2021",NA,NA,NA
"894","5071","S2657","2020",NA,NA,NA
"894","5071","S2657","2019",NA,NA,NA
"894","5071","S2657","2018",NA,NA,NA
"894","5071","S2657","2017",NA,NA,NA
"894","5071","S2657","2016",NA,NA,NA
"894","5071","S2657","2015",NA,NA,NA
"894","5071","S2657","2014",NA,NA,NA
"894","5910","S2657","2022",NA,NA,NA
"894","5910","S2657","2021",NA,NA,NA
"894","5910","S2657","2020",NA,NA,NA
"894","5910","S2657","2017",NA,NA,NA
"894","5910","S2657","2016",NA,NA,NA
"894","5910","S2657","2015",NA,NA,NA
"894","5910","S2657","2014",NA,NA,NA
"894","5141","S2657","2022",NA,NA,NA
"894","5141","S2657","2021",NA,NA,NA
"894","5141","S2657","2020",NA,NA,NA
"894","5141","S2657","2019",NA,NA,NA
"894","5141","S2657","2018",NA,NA,NA
"894","5141","S2657","2017",NA,NA,NA
"894","5141","S2657","2016",NA,NA,NA
"894","5141","S2657","2015",NA,NA,NA
"894","5141","S2657","2014",NA,NA,NA
"894","261","S2657","2022",NA,NA,NA
"894","261","S2657","2021",NA,NA,NA
"894","261","S2657","2020",NA,NA,NA
"894","261","S2657","2019",NA,NA,NA
"894","261","S2657","2018",NA,NA,NA
"894","261","S2657","2017",NA,NA,NA
"894","261","S2657","2016",NA,NA,NA
"894","261","S2657","2015",NA,NA,NA
"894","261","S2657","2014",NA,NA,NA
"894","271","S2657","2022",NA,NA,NA
"894","271","S2657","2021",NA,NA,NA
"894","271","S2657","2020",NA,NA,NA
"894","271","S2657","2019",NA,NA,NA
"894","271","S2657","2018",NA,NA,NA
"894","271","S2657","2017",NA,NA,NA
"894","271","S2657","2016",NA,NA,NA
"894","271","S2657","2015",NA,NA,NA
"894","271","S2657","2014",NA,NA,NA
"894","281","S2657","2022",NA,NA,NA
"894","281","S2657","2021",NA,NA,NA
"894","281","S2657","2020",NA,NA,NA
"894","281","S2657","2019",NA,NA,NA
"894","281","S2657","2018",NA,NA,NA
"894","281","S2657","2017",NA,NA,NA
"894","281","S2657","2016",NA,NA,NA
"894","281","S2657","2015",NA,NA,NA
"894","281","S2657","2014",NA,NA,NA
"894","664","S2657","2022",NA,NA,NA
"894","664","S2657","2021",NA,NA,NA
"894","664","S2657","2020",NA,NA,NA
"894","664","S2657","2019",NA,NA,NA
"894","664","S2657","2018",NA,NA,NA
"894","664","S2657","2017",NA,NA,NA
"894","664","S2657","2016",NA,NA,NA
"894","664","S2657","2015",NA,NA,NA
"894","664","S2657","2014",NA,NA,NA
"894","674","S2657","2022",NA,NA,NA
"894","674","S2657","2021",NA,NA,NA
"894","674","S2657","2020",NA,NA,NA
"894","674","S2657","2019",NA,NA,NA
"894","674","S2657","2018",NA,NA,NA
"894","674","S2657","2017",NA,NA,NA
"894","674","S2657","2016",NA,NA,NA
"894","674","S2657","2015",NA,NA,NA
"894","674","S2657","2014",NA,NA,NA
"894","684","S2657","2022",NA,NA,NA
"894","684","S2657","2021",NA,NA,NA
"894","684","S2657","2020",NA,NA,NA
"894","684","S2657","2019",NA,NA,NA
"894","684","S2657","2018",NA,NA,NA
"894","684","S2657","2017",NA,NA,NA
"894","684","S2657","2016",NA,NA,NA
"894","684","S2657","2015",NA,NA,NA
"894","684","S2657","2014",NA,NA,NA
"894","5166","S2657","2022",NA,NA,NA
"894","5166","S2657","2021",NA,NA,NA
"894","5166","S2657","2020",NA,NA,NA
"894","5166","S2657","2019",NA,NA,NA
"894","5166","S2657","2018",NA,NA,NA
"894","5166","S2657","2017",NA,NA,NA
"894","5166","S2657","2016",NA,NA,NA
"894","5166","S2657","2015",NA,NA,NA
"894","5166","S2657","2014",NA,NA,NA
"894","665","S2657","2022",NA,NA,NA
"894","665","S2657","2021",NA,NA,NA
"894","665","S2657","2020",NA,NA,NA
"894","665","S2657","2019",NA,NA,NA
"894","665","S2657","2018",NA,NA,NA
"894","665","S2657","2017",NA,NA,NA
"894","665","S2657","2016",NA,NA,NA
"894","665","S2657","2015",NA,NA,NA
"894","665","S2657","2014",NA,NA,NA
"894","5510","S2658","2022",NA,NA,NA
"894","5510","S2658","2021",NA,NA,NA
"894","5510","S2658","2020",NA,NA,NA
"894","5510","S2658","2019",NA,NA,NA
"894","5510","S2658","2018",NA,NA,NA
"894","5510","S2658","2017",NA,NA,NA
"894","5510","S2658","2016",NA,NA,NA
"894","5510","S2658","2015",NA,NA,NA
"894","5510","S2658","2014",NA,NA,NA
"894","5610","S2658","2022",NA,NA,NA
"894","5610","S2658","2021",NA,NA,NA
"894","5610","S2658","2020",NA,NA,NA
"894","5610","S2658","2019",NA,NA,NA
"894","5610","S2658","2018",NA,NA,NA
"894","5610","S2658","2017",NA,NA,NA
"894","5610","S2658","2016",NA,NA,NA
"894","5610","S2658","2015",NA,NA,NA
"894","5610","S2658","2014",NA,NA,NA
"894","5071","S2658","2022",NA,NA,NA
"894","5071","S2658","2021",NA,NA,NA
"894","5071","S2658","2020",NA,NA,NA
"894","5071","S2658","2019",NA,NA,NA
"894","5071","S2658","2018",NA,NA,NA
"894","5071","S2658","2017",NA,NA,NA
"894","5071","S2658","2016",NA,NA,NA
"894","5071","S2658","2015",NA,NA,NA
"894","5071","S2658","2014",NA,NA,NA
"894","5910","S2658","2022",NA,NA,NA
"894","5910","S2658","2021",NA,NA,NA
"894","5910","S2658","2020",NA,NA,NA
"894","5910","S2658","2019",NA,NA,NA
"894","5910","S2658","2018",NA,NA,NA
"894","5910","S2658","2017",NA,NA,NA
"894","5910","S2658","2015",NA,NA,NA
"894","5910","S2658","2014",NA,NA,NA
"894","5141","S2658","2022",NA,NA,NA
"894","5141","S2658","2021",NA,NA,NA
"894","5141","S2658","2020",NA,NA,NA
"894","5141","S2658","2019",NA,NA,NA
"894","5141","S2658","2018",NA,NA,NA
"894","5141","S2658","2017",NA,NA,NA
"894","5141","S2658","2016",NA,NA,NA
"894","5141","S2658","2015",NA,NA,NA
"894","5141","S2658","2014",NA,NA,NA
"894","261","S2658","2022",NA,NA,NA
"894","261","S2658","2021",NA,NA,NA
"894","261","S2658","2020",NA,NA,NA
"894","261","S2658","2019",NA,NA,NA
"894","261","S2658","2018",NA,NA,NA
"894","261","S2658","2017",NA,NA,NA
"894","261","S2658","2016",NA,NA,NA
"894","261","S2658","2015",NA,NA,NA
"894","261","S2658","2014",NA,NA,NA
"894","271","S2658","2022",NA,NA,NA
"894","271","S2658","2021",NA,NA,NA
"894","271","S2658","2020",NA,NA,NA
"894","271","S2658","2019",NA,NA,NA
"894","271","S2658","2018",NA,NA,NA
"894","271","S2658","2017",NA,NA,NA
"894","271","S2658","2016",NA,NA,NA
"894","271","S2658","2015",NA,NA,NA
"894","271","S2658","2014",NA,NA,NA
"894","281","S2658","2022",NA,NA,NA
"894","281","S2658","2021",NA,NA,NA
"894","281","S2658","2020",NA,NA,NA
"894","281","S2658","2019",NA,NA,NA
"894","281","S2658","2018",NA,NA,NA
"894","281","S2658","2017",NA,NA,NA
"894","281","S2658","2016",NA,NA,NA
"894","281","S2658","2015",NA,NA,NA
"894","281","S2658","2014",NA,NA,NA
"894","664","S2658","2022",NA,NA,NA
"894","664","S2658","2021",NA,NA,NA
"894","664","S2658","2020",NA,NA,NA
"894","664","S2658","2019",NA,NA,NA
"894","664","S2658","2018",NA,NA,NA
"894","664","S2658","2017",NA,NA,NA
"894","664","S2658","2016",NA,NA,NA
"894","664","S2658","2015",NA,NA,NA
"894","664","S2658","2014",NA,NA,NA
"894","674","S2658","2022",NA,NA,NA
"894","674","S2658","2021",NA,NA,NA
"894","674","S2658","2020",NA,NA,NA
"894","674","S2658","2019",NA,NA,NA
"894","674","S2658","2018",NA,NA,NA
"894","674","S2658","2017",NA,NA,NA
"894","674","S2658","2016",NA,NA,NA
"894","674","S2658","2015",NA,NA,NA
"894","674","S2658","2014",NA,NA,NA
"894","684","S2658","2022",NA,NA,NA
"894","684","S2658","2021",NA,NA,NA
"894","684","S2658","2020",NA,NA,NA
"894","684","S2658","2019",NA,NA,NA
"894","684","S2658","2018",NA,NA,NA
"894","684","S2658","2017",NA,NA,NA
"894","684","S2658","2016",NA,NA,NA
"894","684","S2658","2015",NA,NA,NA
"894","684","S2658","2014",NA,NA,NA
"894","5166","S2658","2022",NA,NA,NA
"894","5166","S2658","2021",NA,NA,NA
"894","5166","S2658","2020",NA,NA,NA
"894","5166","S2658","2019",NA,NA,NA
"894","5166","S2658","2018",NA,NA,NA
"894","5166","S2658","2017",NA,NA,NA
"894","5166","S2658","2016",NA,NA,NA
"894","5166","S2658","2015",NA,NA,NA
"894","5166","S2658","2014",NA,NA,NA
"894","665","S2658","2022",NA,NA,NA
"894","665","S2658","2021",NA,NA,NA
"894","665","S2658","2020",NA,NA,NA
"894","665","S2658","2019",NA,NA,NA
"894","665","S2658","2018",NA,NA,NA
"894","665","S2658","2017",NA,NA,NA
"894","665","S2658","2016",NA,NA,NA
"894","665","S2658","2015",NA,NA,NA
"894","665","S2658","2014",NA,NA,NA
"894","5610","S2659","2022",NA,NA,NA
"894","5610","S2659","2021",NA,NA,NA
"894","5610","S2659","2020",NA,NA,NA
"894","5610","S2659","2019",NA,NA,NA
"894","5610","S2659","2018",NA,NA,NA
"894","5610","S2659","2017",NA,NA,NA
"894","5610","S2659","2016",NA,NA,NA
"894","5610","S2659","2015",NA,NA,NA
"894","5610","S2659","2014",NA,NA,NA
"894","5071","S2659","2022",NA,NA,NA
"894","5071","S2659","2021",NA,NA,NA
"894","5071","S2659","2020",NA,NA,NA
"894","5071","S2659","2019",NA,NA,NA
"894","5071","S2659","2018",NA,NA,NA
"894","5071","S2659","2017",NA,NA,NA
"894","5071","S2659","2016",NA,NA,NA
"894","5071","S2659","2015",NA,NA,NA
"894","5071","S2659","2014",NA,NA,NA
"894","5910","S2659","2022",NA,NA,NA
"894","5910","S2659","2021",NA,NA,NA
"894","5910","S2659","2020",NA,NA,NA
"894","5910","S2659","2019",NA,NA,NA
"894","5910","S2659","2018",NA,NA,NA
"894","5910","S2659","2017",NA,NA,NA
"894","5910","S2659","2016",NA,NA,NA
"894","5910","S2659","2015",NA,NA,NA
"894","5910","S2659","2014",NA,NA,NA
"894","5165","S2659","2022",NA,NA,NA
"894","5165","S2659","2021",NA,NA,NA
"894","5165","S2659","2020",NA,NA,NA
"894","5165","S2659","2019",NA,NA,NA
"894","5165","S2659","2017",NA,NA,NA
"894","5165","S2659","2016",NA,NA,NA
"894","5165","S2659","2015",NA,NA,NA
"894","5165","S2659","2014",NA,NA,NA
"894","5166","S2659","2022",NA,NA,NA
"894","5166","S2659","2021",NA,NA,NA
"894","5166","S2659","2020",NA,NA,NA
"894","5166","S2659","2019",NA,NA,NA
"894","5166","S2659","2018",NA,NA,NA
"894","5166","S2659","2017",NA,NA,NA
"894","5166","S2659","2016",NA,NA,NA
"894","5166","S2659","2015",NA,NA,NA
"894","5166","S2659","2014",NA,NA,NA
"894","5510","S2745","2022",NA,NA,NA
"894","5510","S2745","2021",NA,NA,NA
"894","5510","S2745","2020",NA,NA,NA
"894","5510","S2745","2019",NA,NA,NA
"894","5510","S2745","2018",NA,NA,NA
"894","5510","S2745","2017",NA,NA,NA
"894","5510","S2745","2016",NA,NA,NA
"894","5510","S2745","2015",NA,NA,NA
"894","5510","S2745","2014",NA,NA,NA
"894","5610","S2745","2022",NA,NA,NA
"894","5610","S2745","2021",NA,NA,NA
"894","5610","S2745","2020",NA,NA,NA
"894","5610","S2745","2019",NA,NA,NA
"894","5610","S2745","2018",NA,NA,NA
"894","5610","S2745","2017",NA,NA,NA
"894","5610","S2745","2016",NA,NA,NA
"894","5610","S2745","2015",NA,NA,NA
"894","5610","S2745","2014",NA,NA,NA
"894","5071","S2745","2022",NA,NA,NA
"894","5071","S2745","2021",NA,NA,NA
"894","5071","S2745","2020",NA,NA,NA
"894","5071","S2745","2019",NA,NA,NA
"894","5071","S2745","2018",NA,NA,NA
"894","5071","S2745","2017",NA,NA,NA
"894","5071","S2745","2016",NA,NA,NA
"894","5071","S2745","2015",NA,NA,NA
"894","5071","S2745","2014",NA,NA,NA
"894","5910","S2745","2022",NA,NA,NA
"894","5910","S2745","2021",NA,NA,NA
"894","5910","S2745","2020",NA,NA,NA
"894","5910","S2745","2019",NA,NA,NA
"894","5910","S2745","2018",NA,NA,NA
"894","5910","S2745","2017",NA,NA,NA
"894","5910","S2745","2016",NA,NA,NA
"894","5910","S2745","2015",NA,NA,NA
"894","5910","S2745","2014",NA,NA,NA
"894","5016","S2745","2022",NA,NA,NA
"894","5016","S2745","2021",NA,NA,NA
"894","5016","S2745","2020",NA,NA,NA
"894","5016","S2745","2019",NA,NA,NA
"894","5016","S2745","2018",NA,NA,NA
"894","5016","S2745","2017",NA,NA,NA
"894","5016","S2745","2016",NA,NA,NA
"894","5016","S2745","2015",NA,NA,NA
"894","5016","S2745","2014",NA,NA,NA
"894","5141","S2745","2022",NA,NA,NA
"894","5141","S2745","2021",NA,NA,NA
"894","5141","S2745","2020",NA,NA,NA
"894","5141","S2745","2019",NA,NA,NA
"894","5141","S2745","2018",NA,NA,NA
"894","5141","S2745","2017",NA,NA,NA
"894","5141","S2745","2016",NA,NA,NA
"894","5141","S2745","2015",NA,NA,NA
"894","5141","S2745","2014",NA,NA,NA
"894","261","S2745","2022",NA,NA,NA
"894","261","S2745","2021",NA,NA,NA
"894","261","S2745","2020",NA,NA,NA
"894","261","S2745","2019",NA,NA,NA
"894","261","S2745","2018",NA,NA,NA
"894","261","S2745","2017",NA,NA,NA
"894","261","S2745","2016",NA,NA,NA
"894","261","S2745","2015",NA,NA,NA
"894","261","S2745","2014",NA,NA,NA
"894","271","S2745","2022",NA,NA,NA
"894","271","S2745","2021",NA,NA,NA
"894","271","S2745","2020",NA,NA,NA
"894","271","S2745","2019",NA,NA,NA
"894","271","S2745","2018",NA,NA,NA
"894","271","S2745","2017",NA,NA,NA
"894","271","S2745","2016",NA,NA,NA
"894","271","S2745","2015",NA,NA,NA
"894","271","S2745","2014",NA,NA,NA
"894","281","S2745","2022",NA,NA,NA
"894","281","S2745","2021",NA,NA,NA
"894","281","S2745","2020",NA,NA,NA
"894","281","S2745","2019",NA,NA,NA
"894","281","S2745","2018",NA,NA,NA
