"geographicAreaM49","measuredElementSuaFbs","measuredItemFbsSua","timePointYears","Value","flagObservationStatus","flagMethod"
"894","5071","S2630","2011",-14.869781,"I","s"
"894","5071","S2630","2010",-14.841316,"I","s"
"894","5910","S2630","2013",645.156404,"I","s"
"894","5910","S2630","2012",646.281323,"I","s"
"894","5910","S2630","2011",653.030303,"I","s"
"894","5910","S2630","2010",1006,"I","s"
"894","5016","S2630","2013",338.273791,"I","s"
"894","5016","S2630","2012",339.034372,"I","s"
"894","5016","S2630","2011",330.086525,"I","s"
"894","5016","S2630","2010",345.420612,"I","s"
"894","5023","S2630","2013",0,"I","s"
"894","5023","S2630","2012",0,"I","s"
"894","5023","S2630","2011",0.0103,"I","s"
"894","5023","S2630","2010",0.009627,"I","s"
"894","5141","S2630","2013",6363.631977,"I","s"
"894","5141","S2630","2012",6262.779738,"I","s"
"894","5141","S2630","2011",6147.243996,"I","s"
"894","5141","S2630","2010",6047.057585,"I","s"
"894","261","S2630","2013",2585.704,"I","s"
"894","261","S2630","2012",2578.353817,"I","s"
"894","261","S2630","2011",2586.565735,"I","s"
"894","261","S2630","2010",2538.78448,"I","s"
"894","271","S2630","2013",106.43822,"I","s"
"894","271","S2630","2012",106.404712,"I","s"
"894","271","S2630","2011",107.358962,"I","s"
"894","271","S2630","2010",105.314177,"I","s"
"894","281","S2630","2013",62.664764,"I","s"
"894","281","S2630","2012",61.627178,"I","s"
"894","281","S2630","2011",59.857799,"I","s"
"894","281","S2630","2010",58.948693,"I","s"
"894","664","S2630","2013",0.464991,"I","s"
"894","664","S2630","2012",0.479088,"I","s"
"894","664","S2630","2011",0.496746,"I","s"
"894","664","S2630","2010",0.504317,"I","s"
"894","674","S2630","2013",0.019141,"I","s"
"894","674","S2630","2012",0.01977,"I","s"
"894","674","S2630","2011",0.020618,"I","s"
"894","674","S2630","2010",0.02092,"I","s"
"894","684","S2630","2013",0.011269,"I","s"
"894","684","S2630","2012",0.011451,"I","s"
"894","684","S2630","2011",0.011495,"I","s"
"894","684","S2630","2010",0.01171,"I","s"
"894","5166","S2630","2013",-0.012711,"I","s"
"894","5166","S2630","2012",-0.000209,"I","s"
"894","5166","S2630","2011",0,"I","s"
"894","5166","S2630","2010",0,"I","s"
"894","665","S2630","2013",1.14438,"T","i"
"894","665","S2630","2012",1.163696,"T","i"
"894","665","S2630","2011",1.180568,"T","i"
"894","665","S2630","2010",1.201216,"T","i"
"894","5510","S2633","2013",0,"I","s"
"894","5510","S2633","2012",0,"I","s"
"894","5510","S2633","2011",0,"I","s"
"894","5510","S2633","2010",0,"I","s"
"894","5610","S2633","2013",1240.927177,"I","s"
"894","5610","S2633","2012",977.232121,"I","s"
"894","5610","S2633","2011",1156.525194,"I","s"
"894","5610","S2633","2010",925.3421,"I","s"
"894","5071","S2633","2013",102.55342,"I","s"
"894","5071","S2633","2012",-40.154569,"I","s"
"894","5071","S2633","2011",-20.990888,"I","s"
"894","5071","S2633","2010",-161.037488,"I","s"
"894","5910","S2633","2013",160.261454,"I","s"
"894","5910","S2633","2012",228.854985,"I","s"
"894","5910","S2633","2011",312.07498,"I","s"
"894","5910","S2633","2010",306.036456,"I","s"
"894","5023","S2633","2013",0,"I","s"
"894","5023","S2633","2012",0,"I","s"
"894","5023","S2633","2011",0,"I","s"
"894","5023","S2633","2010",0,"I","s"
"894","5141","S2633","2013",983.112303,"I","s"
"894","5141","S2633","2012",785.531704,"I","s"
"894","5141","S2633","2011",863.441102,"I","s"
"894","5141","S2633","2010",775.343132,"I","s"
"894","261","S2633","2013",6356.02,"I","s"
"894","261","S2633","2012",5268.259673,"I","s"
"894","261","S2633","2011",5101.980935,"I","s"
"894","261","S2633","2010",4765.228194,"I","s"
"894","271","S2633","2013",114.806,"I","s"
"894","271","S2633","2012",92.877817,"I","s"
"894","271","S2633","2011",97.931053,"I","s"
"894","271","S2633","2010",89.048738,"I","s"
"894","281","S2633","2013",358.22,"I","s"
"894","281","S2633","2012",297.641886,"I","s"
"894","281","S2633","2011",285.701572,"I","s"
"894","281","S2633","2010",267.615192,"I","s"
"894","664","S2633","2013",1.143012,"I","s"
"894","664","S2633","2012",0.978903,"I","s"
"894","664","S2633","2011",0.979827,"I","s"
"894","664","S2633","2010",0.946588,"I","s"
"894","674","S2633","2013",0.020646,"I","s"
"894","674","S2633","2012",0.017258,"I","s"
"894","674","S2633","2011",0.018808,"I","s"
"894","674","S2633","2010",0.017689,"I","s"
"894","684","S2633","2013",0.06442,"I","s"
"894","684","S2633","2012",0.055305,"I","s"
"894","684","S2633","2011",0.054869,"I","s"
"894","684","S2633","2010",0.05316,"I","s"
"894","5165","S2633","2012",3,"I","s"
"894","5165","S2633","2011",2,"I","s"
"894","5165","S2633","2010",4,"I","s"
"894","5166","S2633","2013",-5,"I","s"
"894","5166","S2633","2012",0,"I","s"
"894","5166","S2633","2011",0,"I","s"
"894","5166","S2633","2010",1,"I","s"
"894","665","S2633","2013",0.176794,"T","i"
"894","665","S2633","2012",0.145961,"T","i"
"894","665","S2633","2011",0.165822,"T","i"
"894","665","S2633","2010",0.154018,"T","i"
"894","5510","S2635","2013",900,"I","s"
"894","5510","S2635","2012",900,"I","s"
"894","5510","S2635","2011",864.041644,"I","s"
"894","5510","S2635","2010",842.760918,"I","s"
"894","5610","S2635","2013",1141,"I","s"
"894","5610","S2635","2012",1108,"I","s"
"894","5610","S2635","2011",809,"I","s"
"894","5610","S2635","2010",780,"I","s"
"894","5071","S2635","2013",-4.834359,"I","s"
"894","5071","S2635","2012",60.362114,"I","s"
"894","5071","S2635","2011",-157.653419,"I","s"
"894","5071","S2635","2010",-152.523911,"I","s"
"894","5910","S2635","2013",23,"I","s"
"894","5910","S2635","2012",16,"I","s"
"894","5910","S2635","2011",111,"I","s"
"894","5910","S2635","2010",100,"I","s"
"894","5016","S2635","2013",48.4074,"I","s"
"894","5016","S2635","2012",48.4074,"I","s"
"894","5016","S2635","2011",46.473344,"I","s"
"894","5016","S2635","2010",45.328739,"I","s"
"894","5141","S2635","2013",1970.426959,"I","s"
"894","5141","S2635","2012",1878.966186,"I","s"
"894","5141","S2635","2011",1744.690449,"I","s"
"894","5141","S2635","2010",1651.95609,"I","s"
"894","261","S2635","2013",274.874561,"I","s"
"894","261","S2635","2012",262.11018,"I","s"
"894","261","S2635","2011",243.379115,"I","s"
"894","261","S2635","2010",230.443375,"I","s"
"894","271","S2635","2013",23.053995,"I","s"
"894","271","S2635","2012",21.985773,"I","s"
"894","271","S2635","2011",20.414613,"I","s"
"894","271","S2635","2010",19.329386,"I","s"
"894","281","S2635","2013",3.251204,"I","s"
"894","281","S2635","2012",3.100854,"I","s"
"894","281","S2635","2011",2.87926,"I","s"
"894","281","S2635","2010",2.726178,"I","s"
"894","664","S2635","2013",0.049431,"I","s"
"894","664","S2635","2012",0.048703,"I","s"
"894","664","S2635","2011",0.046741,"I","s"
"894","664","S2635","2010",0.045776,"I","s"
"894","674","S2635","2013",0.004146,"I","s"
"894","674","S2635","2012",0.004085,"I","s"
"894","674","S2635","2011",0.00392,"I","s"
"894","674","S2635","2010",0.003839,"I","s"
"894","684","S2635","2013",0.000585,"I","s"
"894","684","S2635","2012",0.000576,"I","s"
"894","684","S2635","2011",0.000553,"I","s"
"894","684","S2635","2010",0.000541,"I","s"
"894","5165","S2635","2013",4,"I","s"
"894","5165","S2635","2012",3,"I","s"
"894","5166","S2635","2013",0,"I","s"
"894","5166","S2635","2012",1.2643,"I","s"
"894","5166","S2635","2011",-71.46873,"I","s"
"894","5166","S2635","2010",-22,"I","s"
"894","665","S2635","2013",0.354345,"T","i"
"894","665","S2635","2012",0.349133,"T","i"
"894","665","S2635","2011",0.335065,"T","i"
"894","665","S2635","2010",0.328152,"T","i"
"894","5510","S2657","2013",313840.36,"I","s"
"894","5510","S2657","2012",269902.88,"I","s"
"894","5510","S2657","2011",274783.51,"I","s"
"894","5510","S2657","2010",301084.44,"I","s"
"894","5610","S2657","2013",3856,"I","s"
"894","5610","S2657","2012",2733,"I","s"
"894","5610","S2657","2011",396,"I","s"
"894","5610","S2657","2010",320,"I","s"
"894","5071","S2657","2013",33935.808719,"I","s"
"894","5071","S2657","2012",1135.868239,"I","s"
"894","5071","S2657","2011",8923.117353,"I","s"
"894","5071","S2657","2010",4534.299831,"I","s"
"894","5910","S2657","2013",25,"I","s"
"894","5910","S2657","2012",30,"I","s"
"894","5910","S2657","2011",0,"I","s"
"894","5910","S2657","2010",4,"I","s"
"894","5141","S2657","2013",283735.551281,"I","s"
"894","5141","S2657","2012",271470.011761,"I","s"
"894","5141","S2657","2011",266256.392647,"I","s"
"894","5141","S2657","2010",296866.140169,"I","s"
"894","261","S2657","2013",100218.468728,"I","s"
"894","261","S2657","2012",95701.71734,"I","s"
"894","261","S2657","2011",93963.735844,"I","s"
"894","261","S2657","2010",107177.981656,"I","s"
"894","271","S2657","2013",1731.161314,"I","s"
"894","271","S2657","2012",1654.281808,"I","s"
"894","271","S2657","2011",1624.719053,"I","s"
"894","271","S2657","2010",1838.250981,"I","s"
"894","281","S2657","2013",0,"I","s"
"894","281","S2657","2012",0,"I","s"
"894","281","S2657","2011",0,"I","s"
"894","281","S2657","2010",0,"I","s"
"894","664","S2657","2013",18.022421,"I","s"
"894","664","S2657","2012",17.782474,"I","s"
"894","664","S2657","2011",18.04558,"I","s"
"894","664","S2657","2010",21.290346,"I","s"
"894","674","S2657","2013",0.311316,"I","s"
"894","674","S2657","2012",0.307384,"I","s"
"894","674","S2657","2011",0.312025,"I","s"
"894","674","S2657","2010",0.365159,"I","s"
"894","684","S2657","2013",0,"I","s"
"894","684","S2657","2012",0,"I","s"
"894","684","S2657","2011",0,"I","s"
"894","684","S2657","2010",0,"I","s"
"894","5166","S2657","2013",0,"I","s"
"894","5166","S2657","2012",0,"I","s"
"894","5166","S2657","2011",0,"I","s"
"894","5166","S2657","2010",0,"I","s"
"894","665","S2657","2013",51.024542,"T","i"
"894","665","S2657","2012",50.442232,"T","i"
"894","665","S2657","2011",51.134101,"T","i"
"894","665","S2657","2010",58.970908,"T","i"
"894","5510","S2658","2013",8789.67,"I","s"
"894","5510","S2658","2012",8830.86,"I","s"
"894","5510","S2658","2011",7820.15,"I","s"
"894","5510","S2658","2010",9235.76,"I","s"
"894","5610","S2658","2013",1133,"I","s"
"894","5610","S2658","2012",913,"I","s"
"894","5610","S2658","2011",533,"I","s"
"894","5610","S2658","2010",615,"I","s"
"894","5071","S2658","2013",-5000,"I","s"
"894","5071","S2658","2012",0,"I","s"
"894","5071","S2658","2011",4214.563748,"I","s"
"894","5071","S2658","2010",833.056252,"I","s"
"894","5910","S2658","2013",14495,"I","s"
"894","5910","S2658","2012",57,"I","s"
"894","5910","S2658","2011",39,"I","s"
"894","5910","S2658","2010",45,"I","s"
"894","5141","S2658","2013",427.67,"I","s"
"894","5141","S2658","2012",9686.86,"I","s"
"894","5141","S2658","2011",4099.586252,"I","s"
"894","5141","S2658","2010",8972.703748,"I","s"
"894","261","S2658","2013",1210.3061,"I","s"
"894","261","S2658","2012",27413.8138,"I","s"
"894","261","S2658","2011",11601.829093,"I","s"
"894","261","S2658","2010",25392.751607,"I","s"
"894","271","S2658","2013",1.28301,"I","s"
"894","271","S2658","2012",29.06058,"I","s"
"894","271","S2658","2011",12.298759,"I","s"
"894","271","S2658","2010",26.918111,"I","s"
"894","281","S2658","2013",9.40874,"I","s"
"894","281","S2658","2012",213.11092,"I","s"
"894","281","S2658","2011",90.190898,"I","s"
"894","281","S2658","2010",197.399482,"I","s"
"894","664","S2658","2013",0.217651,"I","s"
"894","664","S2658","2012",5.0938,"I","s"
"894","664","S2658","2011",2.228112,"I","s"
"894","664","S2658","2010",5.044137,"I","s"
"894","674","S2658","2013",0.000231,"I","s"
"894","674","S2658","2012",0.0054,"I","s"
"894","674","S2658","2011",0.002362,"I","s"
"894","674","S2658","2010",0.005347,"I","s"
"894","684","S2658","2013",0.001692,"I","s"
"894","684","S2658","2012",0.039598,"I","s"
"894","684","S2658","2011",0.017321,"I","s"
"894","684","S2658","2010",0.039212,"I","s"
"894","5166","S2658","2013",0,"I","s"
"894","5166","S2658","2012",0,"I","s"
"894","5166","S2658","2011",0,"I","s"
"894","5166","S2658","2010",0,"I","s"
"894","665","S2658","2013",0.076908,"T","i"
"894","665","S2658","2012",1.799929,"T","i"
"894","665","S2658","2011",0.787319,"T","i"
"894","665","S2658","2010",1.782381,"T","i"
"894","5510","S2659","2013",0,"I","s"
"894","5510","S2659","2012",0,"I","s"
"894","5510","S2659","2011",0,"I","s"
"894","5510","S2659","2010",0,"I","s"
"894","5610","S2659","2013",6399,"I","s"
"894","5610","S2659","2012",5680,"I","s"
"894","5610","S2659","2011",11868,"I","s"
"894","5610","S2659","2010",8608,"I","s"
"894","5910","S2659","2013",0,"I","s"
"894","5910","S2659","2012",48,"I","s"
"894","5910","S2659","2011",261,"I","s"
"894","5910","S2659","2010",3,"I","s"
"894","5165","S2659","2013",6399,"I","s"
"894","5165","S2659","2012",5632,"I","s"
"894","5165","S2659","2011",11607,"I","s"
"894","5165","S2659","2010",8605,"I","s"
"894","5166","S2659","2013",0,"I","s"
"894","5166","S2659","2012",0,"I","s"
"894","5166","S2659","2011",0,"I","s"
"894","5166","S2659","2010",0,"I","s"
"894","5510","S2745","2013",750,"I","s"
"894","5510","S2745","2012",700,"I","s"
"894","5510","S2745","2011",680,"I","s"
"894","5510","S2745","2010",670,"I","s"
"894","5610","S2745","2013",4,"I","s"
"894","5610","S2745","2012",3,"I","s"
"894","5610","S2745","2011",2,"I","s"
"894","5610","S2745","2010",1,"I","s"
"894","5071","S2745","2013",29.408549,"I","s"
"894","5071","S2745","2012",-57.635456,"I","s"
"894","5071","S2745","2011",101.426907,"I","s"
"894","5071","S2745","2010",-68,"I","s"
"894","5910","S2745","2013",388,"I","s"
"894","5910","S2745","2012",441,"I","s"
"894","5910","S2745","2011",213,"I","s"
"894","5910","S2745","2010",637,"I","s"
"894","5016","S2745","2013",40.3395,"I","s"
"894","5016","S2745","2012",37.6502,"I","s"
"894","5016","S2745","2011",36.57448,"I","s"
"894","5016","S2745","2010",36.03662,"I","s"
"894","5023","S2745","2013",0,"I","s"
"894","5023","S2745","2012",0,"I","s"
"894","5023","S2745","2011",0,"I","s"
"894","5023","S2745","2010",0,"I","s"
"894","5141","S2745","2013",296.251951,"I","s"
"894","5141","S2745","2012",281.985256,"I","s"
"894","5141","S2745","2011",330.998613,"I","s"
"894","5141","S2745","2010",65.96338,"I","s"
"894","261","S2745","2013",971.706399,"I","s"
"894","261","S2745","2012",924.91164,"I","s"
"894","261","S2745","2011",1085.675451,"I","s"
"894","261","S2745","2010",216.359886,"I","s"
"894","271","S2745","2013",0.888756,"I","s"
"894","271","S2745","2012",0.845956,"I","s"
"894","271","S2745","2011",0.992996,"I","s"
"894","271","S2745","2010",0.19789,"I","s"
"894","281","S2745","2013",0,"I","s"
"894","281","S2745","2012",0,"I","s"
"894","281","S2745","2011",0,"I","s"
"894","281","S2745","2010",0,"I","s"
"894","664","S2745","2013",0.174743,"I","s"
"894","664","S2745","2012",0.171859,"I","s"
"894","664","S2745","2011",0.208502,"I","s"
"894","664","S2745","2010",0.042979,"I","s"
"894","674","S2745","2013",0.00016,"I","s"
"894","674","S2745","2012",0.000157,"I","s"
"894","674","S2745","2011",0.000191,"I","s"
"894","674","S2745","2010",0.000039,"I","s"
"894","684","S2745","2013",0,"I","s"
"894","684","S2745","2012",0,"I","s"
"894","684","S2745","2011",0,"I","s"
"894","684","S2745","2010",0,"I","s"
"894","5166","S2745","2013",0,"I","s"
"894","5166","S2745","2012",0,"I","s"
"894","5166","S2745","2011",0,"I","s"
"894","5166","S2745","2010",0,"I","s"
"894","665","S2745","2013",0.053275,"T","i"
"894","665","S2745","2012",0.052396,"T","i"
"894","665","S2745","2011",0.063568,"T","i"
"894","665","S2745","2010",0.013103,"T","i"
"894","5510","S2911","2013",32000,"I","s"
"894","5510","S2911","2012",32000,"I","s"
"894","5510","S2911","2011",28934.377932,"I","s"
"894","5510","S2911","2010",27000,"I","s"
"894","5610","S2911","2013",547.028228,"I","s"
"894","5610","S2911","2012",440,"I","s"
"894","5610","S2911","2011",1573,"I","s"
"894","5610","S2911","2010",625,"I","s"
"894","5071","S2911","2013",618.008394,"I","s"
"894","5071","S2911","2012",1434.055978,"I","s"
"894","5071","S2911","2011",719.012052,"I","s"
"894","5071","S2911","2010",-537.778229,"I","s"
"894","5910","S2911","2013",704,"I","s"
"894","5910","S2911","2012",570,"I","s"
"894","5910","S2911","2011",73,"I","s"
"894","5910","S2911","2010",1573.715127,"I","s"
"894","5520","S2911","2013",5.885413,"I","s"
"894","5520","S2911","2012",4.195079,"I","s"
"894","5520","S2911","2011",4.622133,"I","s"
"894","5520","S2911","2010",4.894259,"I","s"
"894","5525","S2911","2013",5060.16881,"I","s"
"894","5525","S2911","2012",5060.16881,"I","s"
"894","5525","S2911","2011",4575.401148,"I","s"
"894","5525","S2911","2010",4269.517433,"I","s"
"894","5016","S2911","2013",1508.928,"I","s"
"894","5016","S2911","2012",1508.928,"I","s"
"894","5016","S2911","2011",1364.371657,"I","s"
"894","5016","S2911","2010",1273.158,"I","s"
"894","5023","S2911","2013",0,"I","s"
"894","5023","S2911","2012",0,"I","s"
"894","5023","S2911","2011",0,"I","s"
"894","5023","S2911","2010",0,"I","s"
"894","5141","S2911","2013",25275.037611,"I","s"
"894","5141","S2911","2012",24254.652133,"I","s"
"894","5141","S2911","2011",23770.970942,"I","s"
"894","5141","S2911","2010",22263.208537,"I","s"
"894","261","S2911","2013",84813.051664,"I","s"
"894","261","S2911","2012",81423.616304,"I","s"
"894","261","S2911","2011",79692.91,"I","s"
"894","261","S2911","2010",74722.51,"I","s"
"894","271","S2911","2013",6322.619,"I","s"
"894","271","S2911","2012",6071.835,"I","s"
"894","271","S2911","2011",5928.894,"I","s"
"894","271","S2911","2010",5575.364,"I","s"
"894","281","S2911","2013",1219.223,"I","s"
"894","281","S2911","2012",1171.225,"I","s"
"894","281","S2911","2011",1128.609,"I","s"
"894","281","S2911","2010",1073.573,"I","s"
"894","664","S2911","2013",15.25204,"I","s"
"894","664","S2911","2012",15.12944,"I","s"
"894","664","S2911","2011",15.30489,"I","s"
"894","664","S2911","2010",14.84324,"I","s"
"894","674","S2911","2013",1.137004,"I","s"
"894","674","S2911","2012",1.128216,"I","s"
"894","674","S2911","2011",1.138634,"I","s"
"894","674","S2911","2010",1.107516,"I","s"
"894","684","S2911","2013",0.219255,"I","s"
"894","684","S2911","2012",0.217627,"I","s"
"894","684","S2911","2011",0.216748,"I","s"
"894","684","S2911","2010",0.21326,"I","s"
"894","5166","S2911","2013",-625,"I","s"
"894","5166","S2911","2012",-392,"I","s"
"894","5166","S2911","2011",0,"I","s"
"894","5166","S2911","2010",-1221.715,"I","s"
"894","665","S2911","2013",4.545244,"T","i"
"894","665","S2911","2012",4.506792,"T","i"
"894","665","S2911","2011",4.565176,"T","i"
"894","665","S2911","2010",4.42247,"T","i"
"894","5510","S2913","2013",493587.2,"I","s"
"894","5510","S2913","2012",514401.7,"I","s"
"894","5510","S2913","2011",525865.6,"I","s"
"894","5510","S2913","2010",372635.6,"I","s"
"894","5610","S2913","2013",12766.89,"I","s"
"894","5610","S2913","2012",113176.1,"I","s"
"894","5610","S2913","2011",10408.54,"I","s"
"894","5610","S2913","2010",4886.164,"I","s"
"894","5071","S2913","2013",-55199.66,"I","s"
"894","5071","S2913","2012",-10351.56,"I","s"
"894","5071","S2913","2011",-24108.31,"I","s"
"894","5071","S2913","2010",-10449.95,"I","s"
"894","5910","S2913","2013",57360.62,"I","s"
"894","5910","S2913","2012",73753.46,"I","s"
"894","5910","S2913","2011",18497.01,"I","s"
"894","5910","S2913","2010",48193.29,"I","s"
"894","5520","S2913","2013",89710.53,"I","s"
"894","5520","S2913","2012",73039.41,"I","s"
"894","5520","S2913","2011",35118.61,"I","s"
"894","5520","S2913","2010",23424.1,"I","s"
"894","5525","S2913","2013",25168.89,"I","s"
"894","5525","S2913","2012",27708.72,"I","s"
"894","5525","S2913","2011",55487.78,"I","s"
"894","5525","S2913","2010",31371.83,"I","s"
"894","5016","S2913","2013",18149.86,"I","s"
"894","5016","S2913","2012",25323.96,"I","s"
"894","5016","S2913","2011",33051.46,"I","s"
"894","5016","S2913","2010",22728.28,"I","s"
"894","5023","S2913","2013",179775.1,"I","s"
"894","5023","S2913","2012",213478.1,"I","s"
"894","5023","S2913","2011",180125.6,"I","s"
"894","5023","S2913","2010",111188.8,"I","s"
"894","5141","S2913","2013",199102.7,"I","s"
"894","5141","S2913","2012",229798.6,"I","s"
"894","5141","S2913","2011",237938.1,"I","s"
"894","5141","S2913","2010",149658.6,"I","s"
"894","261","S2913","2013",796159,"I","s"
"894","261","S2913","2012",914881.3,"I","s"
"894","261","S2913","2011",945437.1,"I","s"
"894","261","S2913","2010",596710.7,"I","s"
"894","271","S2913","2013",44495.96,"I","s"
"894","271","S2913","2012",47325.85,"I","s"
"894","271","S2913","2011",46560.5,"I","s"
"894","271","S2913","2010",30828.48,"I","s"
"894","281","S2913","2013",55440.9,"I","s"
"894","281","S2913","2012",66607.61,"I","s"
"894","281","S2913","2011",70619.55,"I","s"
"894","281","S2913","2010",43453.19,"I","s"
"894","664","S2913","2013",143.1743,"I","s"
"894","664","S2913","2012",169.9954,"I","s"
"894","664","S2913","2011",181.5696,"I","s"
"894","664","S2913","2010",118.5335,"I","s"
"894","674","S2913","2013",8.001768,"I","s"
"894","674","S2913","2012",8.793683,"I","s"
"894","674","S2913","2011",8.941867,"I","s"
"894","674","S2913","2010",6.123915,"I","s"
"894","684","S2913","2013",9.970011,"I","s"
"894","684","S2913","2012",12.37646,"I","s"
"894","684","S2913","2011",13.56237,"I","s"
"894","684","S2913","2010",8.63175,"I","s"
"894","5165","S2913","2013",1,"I","s"
"894","5165","S2913","2012",3,"I","s"
"894","5165","S2913","2011",5.811094,"I","s"
"894","5165","S2913","2010",4.678066,"I","s"
"894","5166","S2913","2013",-7715,"I","s"
"894","5166","S2913","2012",-5176,"I","s"
"894","5166","S2913","2011",158.018,"I","s"
"894","5166","S2913","2010",1402.135,"I","s"
"894","665","S2913","2013",35.80491,"T","i"
"894","665","S2913","2012",42.69921,"T","i"
"894","665","S2913","2011",45.69563,"T","i"
"894","665","S2913","2010",29.7289,"T","i"
"894","5510","S2918","2013",417074.1,"I","s"
"894","5510","S2918","2012",418000,"I","s"
"894","5510","S2918","2011",395064.4,"I","s"
"894","5510","S2918","2010",420296.1,"I","s"
"894","5610","S2918","2013",11574.25,"I","s"
"894","5610","S2918","2012",12893.62,"I","s"
"894","5610","S2918","2011",8737.064,"I","s"
"894","5610","S2918","2010",7449.361,"I","s"
"894","5071","S2918","2013",1142.519,"I","s"
"894","5071","S2918","2012",1297.851,"I","s"
"894","5071","S2918","2011",495.3979,"I","s"
"894","5071","S2918","2010",-8739.931,"I","s"
"894","5910","S2918","2013",19018.48,"I","s"
"894","5910","S2918","2012",11214.86,"I","s"
"894","5910","S2918","2011",2824.403,"I","s"
"894","5910","S2918","2010",3097.638,"I","s"
"894","5016","S2918","2013",34929.54,"I","s"
"894","5016","S2918","2012",35007.08,"I","s"
"894","5016","S2918","2011",33086.25,"I","s"
"894","5016","S2918","2010",35118.14,"I","s"
"894","5023","S2918","2013",0,"I","s"
"894","5023","S2918","2012",0,"I","s"
"894","5023","S2918","2011",0,"I","s"
"894","5023","S2918","2010",0,"I","s"
"894","5141","S2918","2013",378270,"I","s"
"894","5141","S2918","2012",392153.9,"I","s"
"894","5141","S2918","2011",367474.2,"I","s"
"894","5141","S2918","2010",398459.6,"I","s"
"894","261","S2918","2013",109731.7,"I","s"
"894","261","S2918","2012",113680.9,"I","s"
"894","261","S2918","2011",108091.8,"I","s"
"894","261","S2918","2010",112897.5,"I","s"
"894","271","S2918","2013",7961.601,"I","s"
"894","271","S2918","2012",8274.573,"I","s"
"894","271","S2918","2011",7969.424,"I","s"
"894","271","S2918","2010",8613.36,"I","s"
"894","281","S2918","2013",1104.394,"I","s"
"894","281","S2918","2012",1146.433,"I","s"
"894","281","S2918","2011",1107.921,"I","s"
"894","281","S2918","2010",1192.104,"I","s"
"894","664","S2918","2013",19.73894,"I","s"
"894","664","S2918","2012",21.12855,"I","s"
"894","664","S2918","2011",20.76356,"I","s"
"894","664","S2918","2010",22.42965,"I","s"
"894","674","S2918","2013",1.432035,"I","s"
"894","674","S2918","2012",1.537783,"I","s"
"894","674","S2918","2011",1.530753,"I","s"
"894","674","S2918","2010",1.711163,"I","s"
"894","684","S2918","2013",0.198631,"I","s"
"894","684","S2918","2012",0.213042,"I","s"
"894","684","S2918","2011",0.212796,"I","s"
"894","684","S2918","2010",0.236818,"I","s"
"894","5166","S2918","2013",-4712.221,"I","s"
"894","5166","S2918","2012",-8780.102,"I","s"
"894","5166","S2918","2011",-78.74902,"I","s"
"894","5166","S2918","2010",-190.0136,"I","s"
"894","665","S2918","2013",68.0248,"T","i"
"894","665","S2918","2012",72.86668,"T","i"
"894","665","S2918","2011",70.57281,"T","i"
"894","665","S2918","2010",79.15192,"T","i"
"894","5510","S2923","2013",3485,"I","s"
"894","5510","S2923","2012",3285,"I","s"
"894","5510","S2923","2011",3920.089,"I","s"
"894","5510","S2923","2010",4350.769,"I","s"
"894","5610","S2923","2013",1457,"I","s"
"894","5610","S2923","2012",1509,"I","s"
"894","5610","S2923","2011",1154,"I","s"
"894","5610","S2923","2010",824,"I","s"
"894","5071","S2923","2013",-1075.957,"I","s"
"894","5071","S2923","2012",132.7416,"I","s"
"894","5071","S2923","2011",666.0097,"I","s"
"894","5071","S2923","2010",682.0052,"I","s"
"894","5910","S2923","2013",1354,"I","s"
"894","5910","S2923","2012",199,"I","s"
"894","5910","S2923","2011",192,"I","s"
"894","5910","S2923","2010",150,"I","s"
"894","5016","S2923","2013",288.5738,"I","s"
"894","5016","S2923","2012",270.4308,"I","s"
"894","5016","S2923","2011",322.2132,"I","s"
"894","5016","S2923","2010",357.6626,"I","s"
"894","5141","S2923","2013",4371.383,"I","s"
"894","5141","S2923","2012",4193.828,"I","s"
"894","5141","S2923","2011",3889.866,"I","s"
"894","5141","S2923","2010",3981.101,"I","s"
"894","261","S2923","2013",13611.22,"I","s"
"894","261","S2923","2012",13061.58,"I","s"
"894","261","S2923","2011",12123.11,"I","s"
"894","261","S2923","2010",12417.47,"I","s"
"894","271","S2923","2013",517.8063,"I","s"
"894","271","S2923","2012",496.8768,"I","s"
"894","271","S2923","2011",461.7298,"I","s"
"894","271","S2923","2010",474.2079,"I","s"
"894","281","S2923","2013",384.3135,"I","s"
"894","281","S2923","2012",368.5973,"I","s"
"894","281","S2923","2011",345.6442,"I","s"
"894","281","S2923","2010",356.2815,"I","s"
"894","664","S2923","2013",2.447723,"I","s"
"894","664","S2923","2012",2.426991,"I","s"
"894","664","S2923","2011",2.328223,"I","s"
"894","664","S2923","2010",2.466666,"I","s"
"894","674","S2923","2013",0.093119,"I","s"
"894","674","S2923","2012",0.092326,"I","s"
"894","674","S2923","2011",0.088674,"I","s"
"894","674","S2923","2010",0.094199,"I","s"
"894","684","S2923","2013",0.069111,"I","s"
"894","684","S2923","2012",0.06849,"I","s"
"894","684","S2923","2011",0.06638,"I","s"
"894","684","S2923","2010",0.070773,"I","s"
"894","5165","S2923","2013",4,"I","s"
"894","5165","S2923","2012",4,"I","s"
"894","5165","S2923","2011",2,"I","s"
"894","5165","S2923","2010",2,"I","s"
"894","5166","S2923","2013",0,"I","s"
"894","5166","S2923","2012",-6,"I","s"
"894","5166","S2923","2011",2,"I","s"
"894","5166","S2923","2010",2,"I","s"
